osmid,x,y
173171596,-79.968838,36.392114
173171692,-79.8632852,36.5319174
173171849,-80.026235,36.311254
173171880,-80.02793,36.310728
173171886,-79.712566,36.28239
173171919,-79.709422,36.28884
173171947,-79.708643,36.294017
173171952,-79.707894,36.295151
173172004,-79.698809,36.309698
173172044,-79.697956,36.313477
173172048,-79.6977474,36.315625
173172081,-79.695958,36.320001
173172152,-79.6867046,36.3249896
173172180,-79.7231752,36.413306
173172213,-79.7201217,36.4109627
173172290,-79.709866,36.409514
173172453,-79.690196,36.420508
173172481,-79.6857929,36.4225734
173172530,-79.780448,36.491773
173172547,-79.783015,36.491626
173172631,-80.006824,36.390686
173172673,-80.000786,36.39375
173172702,-79.7359354,36.4867072
173172748,-79.8503758,36.4905658
173172782,-79.848976,36.496207
173172894,-79.8534735,36.510125
173172907,-79.854823,36.512274
173172944,-79.7221083,36.513638
173172992,-79.728428,36.52238
173172995,-79.729987,36.523482
173172996,-79.731845,36.524805
173173039,-79.7355413,36.5266617
173173077,-79.6518097,36.3453253
173173102,-80.0332533,36.2798077
173173121,-79.993558,36.381239
173173202,-79.9784161,36.2565991
173173209,-79.917622,36.455327
173173243,-79.914296,36.456264
173173254,-79.96513,36.291344
173173278,-79.974419,36.289938
173173294,-79.971891,36.290009
173173512,-79.7648928,36.5383118
173173531,-79.7518701,36.4474052
173173558,-79.711448,36.352749
173173618,-79.668222,36.3473675
173173630,-79.667818,36.348554
173173638,-79.667594,36.349179
173173645,-79.667059,36.350698
173173662,-79.666514,36.352274
173173683,-79.665997,36.357569
173173696,-79.665846,36.360242
173173703,-79.665848,36.360422
173173737,-79.770634,36.51042
173173739,-79.770531,36.510706
173173811,-79.745575,36.519481
173173826,-79.729345,36.455505
173173926,-79.722785,36.458676
173173958,-79.8718471,36.5031456
173174014,-79.866111,36.5055135
173174030,-80.02827,36.3561995
173174040,-79.671699,36.506361
173174050,-79.68211,36.521364
173174052,-79.682413,36.522043
173174061,-79.995635,36.266934
173174088,-79.995461,36.26802
173174105,-79.59612,36.4486831
173174143,-79.603784,36.452747
173174177,-79.724819,36.283903
173174214,-79.678954,36.374392
173174222,-79.666437,36.366114
173174227,-79.666496,36.365567
173174271,-79.690065,36.331932
173174288,-79.6909326,36.3332798
173174296,-79.6914077,36.3342877
173174336,-79.700522,36.517288
173174339,-79.698184,36.517966
173174342,-79.6966799,36.5184246
173174379,-79.779852,36.522165
173174386,-79.824561,36.266013
173174477,-79.828737,36.2588264
173174531,-80.0281889,36.3657487
173174538,-80.0299256,36.3661327
173174544,-80.031496,36.366694
173174578,-79.799895,36.526474
173174683,-79.803001,36.526918
173174706,-79.72853,36.511475
173174726,-79.730106,36.514693
173174735,-79.805289,36.5234514
173174742,-79.932776,36.256638
173174759,-79.933091,36.256133
173174766,-79.985102,36.3405857
173174776,-79.9854601,36.3433536
173174806,-79.734033,36.498623
173174821,-79.736586,36.495874
173175023,-79.5440054,36.4469936
173175036,-79.541063,36.451538
173175046,-79.540411,36.452797
173175194,-79.739139,36.529645
173175207,-79.8931811,36.4079911
173175210,-79.6465609,36.3816194
173175277,-79.9948121,36.345762
173175311,-79.995444,36.346713
173175327,-79.968914,36.394089
173175338,-79.970582,36.394058
173175344,-79.972783,36.393992
173175373,-79.8118737,36.495916
173175401,-79.769208,36.510246
173175494,-79.984218,36.261468
173175528,-79.982694,36.264155
173175545,-79.9820027,36.2660452
173175677,-79.97793,36.285345
173175709,-79.973899,36.291265
173175732,-79.972196,36.297749
173175805,-79.968888,36.304833
173175831,-79.967996,36.308065
173175842,-79.968445,36.30903
173176014,-79.977953,36.332659
173176084,-79.9652186,36.281349
173176154,-79.676125,36.348443
173176163,-79.630851,36.272547
173176200,-79.629407,36.278621
173176208,-79.629343,36.280126
173176216,-79.734434,36.455214
173176235,-79.735256,36.453641
173176239,-79.839735,36.288027
173176398,-79.9668459,36.418878
173176400,-79.9664385,36.4199134
173176424,-79.6717353,36.3949462
173176481,-79.6691077,36.4034556
173176496,-79.6702113,36.4045578
173176678,-79.681314,36.416651
173176723,-79.685779,36.42319
173176885,-79.775115,36.400153
173176956,-79.7784013,36.3957446
173176968,-79.8926785,36.482102
173177008,-79.662012,36.296558
173177036,-79.662984,36.29459
173177041,-79.663059,36.293297
173177067,-79.663516,36.28935
173177079,-79.996702,36.414974
173177163,-79.985401,36.423665
173177174,-79.928599,36.500629
173177176,-79.930122,36.502379
173177184,-80.029485,36.356332
173177209,-80.02978,36.356346
173177253,-79.727748,36.381058
173177264,-79.823751,36.265622
173177270,-79.735109,36.509378
173177288,-79.736168,36.513464
173177304,-79.736917,36.51639
173177373,-79.738555,36.524081
173177466,-79.694776,36.414688
173177474,-79.750608,36.339447
173177652,-79.6342508,36.3054526
173177654,-79.6331086,36.305269
173177662,-79.659354,36.42198
173177663,-79.661046,36.419868
173177701,-79.825982,36.266215
173177712,-79.959659,36.388688
173177718,-79.963781,36.388643
173177727,-79.967292,36.388634
173177734,-79.967724,36.388597
173177746,-79.970741,36.3885319
173177769,-79.973091,36.38841
173177777,-79.974125,36.388386
173177785,-79.974914,36.388389
173177796,-79.661393,36.344745
173177809,-79.66032,36.344474
173177829,-79.658275,36.344857
173177842,-79.661814,36.344497
173177850,-79.662576,36.344573
173177858,-79.6584324,36.3452337
173177942,-79.737995,36.442432
173177953,-79.804076,36.367228
173178014,-79.808081,36.368953
173178035,-79.721879,36.253543
173178066,-80.005111,36.418424
173178142,-79.9403599,36.333994
173178165,-79.762578,36.48088
173178230,-79.761437,36.509948
173178251,-79.762273,36.510039
173178271,-79.6691689,36.3513398
173178305,-79.671949,36.349559
173178361,-79.673736,36.345137
173178450,-79.667737,36.376182
173178457,-79.572725,36.418938
173178618,-79.57198,36.425938
173178634,-79.6841683,36.3472786
173178741,-79.6952007,36.3242261
173178758,-79.613664,36.337806
173178760,-79.613144,36.339779
173178827,-79.608415,36.353112
173178865,-79.984874,36.482994
173178885,-79.981622,36.481007
173178891,-79.764974,36.468605
173178924,-79.766633,36.467156
173178930,-80.019419,36.371507
173178934,-80.019906,36.372511
173178990,-79.754608,36.388423
173179025,-79.7538221,36.3908272
173179035,-79.817938,36.26067
173179052,-79.8184674,36.2613636
173179240,-79.988153,36.269882
173179247,-79.881845,36.470449
173179350,-79.876858,36.478758
173179373,-79.87391,36.480177
173179463,-79.8773043,36.4951378
173179491,-79.8706949,36.4996837
173179556,-79.8662096,36.504729
173179611,-79.8633467,36.5150171
173179640,-79.65566,36.3871
173179669,-79.709862,36.297872
173179675,-79.975537,36.402356
173179736,-79.985706,36.407179
173179776,-79.758339,36.529282
173179971,-79.8219278,36.4724603
173180048,-79.820268,36.47057
173180058,-79.760759,36.493907
173180074,-79.759451,36.493994
173180099,-80.000272,36.37879
173180130,-80.001755,36.381235
173180159,-79.764921,36.501879
173180165,-79.8862998,36.4528423
173180324,-79.7324476,36.3037601
173180334,-79.972794,36.394663
173180341,-80.009089,36.429759
173180350,-80.0054745,36.4303275
173180355,-79.610867,36.519901
173180379,-79.686627,36.389288
173180390,-79.68596,36.389778
173180400,-79.785794,36.2773845
173180469,-79.665191,36.363906
173180483,-79.665423,36.366163
173180485,-79.6655834,36.367802
173180490,-79.665777,36.3704
173180492,-79.665815,36.370702
173180498,-79.666378,36.373754
173180545,-79.668342,36.380711
173180612,-79.668789,36.383138
173180620,-79.6689208,36.3851738
173180709,-79.668272,36.387966
173180740,-79.964567,36.387474
173180778,-79.777173,36.481485
173180795,-79.779891,36.480264
173180819,-79.777153,36.481447
173180826,-79.9722448,36.2806676
173180922,-79.9745763,36.2825926
173181016,-79.710673,36.37903
173181071,-79.970496,36.390779
173181144,-79.990205,36.387094
173181605,-79.9727533,36.4070892
173181629,-79.971801,36.406527
173181636,-79.959776,36.404182
173181658,-79.959065,36.407761
173181669,-80.005005,36.290963
173181741,-80.016611,36.290206
173181762,-80.019885,36.293203
173181992,-79.667688,36.382336
173182011,-79.6679163,36.3852434
173182034,-79.689125,36.478432
173182054,-79.690577,36.479546
173182098,-79.560774,36.362608
173182110,-79.9912801,36.4032268
173182116,-79.991231,36.404403
173182162,-79.689051,36.338437
173182203,-79.685958,36.336488
173182222,-79.912886,36.461825
173182224,-79.912906,36.462213
173182288,-79.973094,36.380849
173182327,-79.738446,36.530921
173182331,-79.595163,36.527391
173182338,-79.59523,36.5268075
173182395,-79.5957597,36.5248921
173182447,-79.874138,36.4049317
173182464,-79.874351,36.408432
173182481,-79.874886,36.411024
173182508,-79.627492,36.337103
173182520,-79.6261393,36.337034
173182540,-79.909713,36.461539
173182576,-79.9267286,36.3629922
173182618,-79.926345,36.364914
173182641,-79.674727,36.472873
173182731,-79.809329,36.528104
173182760,-79.812585,36.528737
173182769,-79.7393666,36.4895309
173182790,-79.734705,36.489606
173182807,-79.7330104,36.4899345
173182826,-79.6962711,36.5175442
173182832,-79.829679,36.47757
173182845,-79.8293205,36.4789436
173182852,-79.9345388,36.4172383
173182869,-79.9340071,36.4153625
173182877,-79.923744,36.267821
173182935,-79.922874,36.266319
173182949,-79.8055889,36.4726351
173182977,-79.807212,36.473916
173183008,-79.813797,36.473643
173183059,-79.821244,36.473056
173183117,-79.833431,36.474271
173183129,-79.835905,36.475748
173183206,-79.590057,36.257146
173183223,-79.926719,36.260031
173183251,-79.9288908,36.2604558
173183260,-79.96174,36.311299
173183283,-79.960166,36.307579
173183300,-79.8435295,36.3262707
173183586,-79.818768,36.351552
173183625,-79.693085,36.38299
173183765,-79.682437,36.385267
173183847,-79.678551,36.386788
173183855,-79.78818,36.492669
173183892,-79.789579,36.494322
173183904,-79.788521,36.495003
173183912,-79.9053966,36.3618375
173183929,-79.907343,36.365949
173183931,-79.907636,36.368455
173183937,-79.9074173,36.3692757
173183959,-79.9065963,36.3728943
173184009,-79.907365,36.381666
173184017,-79.687165,36.33996
173184025,-79.687489,36.339553
173184029,-79.938068,36.281874
173184074,-79.991567,36.25664
173184177,-80.002743,36.279205
173184186,-80.002912,36.28086
173184197,-80.003513,36.282525
173184202,-80.00396,36.283603
173184222,-80.0059471,36.2874454
173184323,-79.998866,36.301501
173184347,-79.997583,36.305035
173184390,-79.993395,36.309049
173184459,-79.989317,36.316616
173184486,-79.989523,36.3236556
173184497,-79.9890957,36.3249675
173184511,-79.988261,36.325842
173184595,-79.97646,36.335579
173184613,-79.976146,36.338235
173184619,-79.976069,36.34075
173184794,-79.952663,36.365258
173184849,-79.944742,36.369257
173184961,-79.975023,36.385315
173184964,-79.975571,36.385317
173185134,-79.641591,36.287713
173185194,-79.644063,36.282191
173185285,-79.5991012,36.3372778
173185352,-79.6018399,36.3526887
173185401,-79.60711,36.352822
173185420,-79.610163,36.353579
173185521,-79.626439,36.358612
173185545,-79.6216966,36.3613
173185576,-79.747233,36.502861
173185582,-79.748217,36.505924
173185805,-79.962734,36.505049
173185943,-79.9479005,36.4944314
173185964,-79.940845,36.495322
173186000,-79.9315679,36.4988888
173186027,-79.9191549,36.5027054
173186058,-79.634635,36.357971
173186113,-79.8586433,36.3002468
173186171,-79.794015,36.3176875
173186208,-79.794608,36.315148
173186236,-79.703363,36.434143
173186272,-79.7054317,36.4321997
173186358,-79.990033,36.332954
173186584,-79.624966,36.369915
173186689,-79.996673,36.27999
173186697,-79.680049,36.372147
173186699,-79.678872,36.373255
173186707,-79.678349,36.373756
173186791,-79.835145,36.469819
173186816,-79.9770589,36.4205387
173186823,-79.965038,36.413263
173186829,-79.966233,36.413567
173186835,-79.9674567,36.4138964
173186843,-79.682621,36.518868
173186862,-79.6844,36.520667
173186875,-79.818269,36.498211
173186882,-79.8194745,36.4974342
173186978,-79.733334,36.537199
173186990,-79.751966,36.294113
173187062,-79.752644,36.295995
173187141,-79.677956,36.279213
173187193,-79.678479,36.272419
173187309,-79.780753,36.50575
173187331,-79.779827,36.508178
173187334,-79.607368,36.495395
173187355,-79.609191,36.492933
173187363,-79.781028,36.489296
173187386,-79.638471,36.430704
173187398,-79.66184,36.452319
173187453,-79.663404,36.448187
173187463,-79.764745,36.506842
173187641,-79.9220563,36.3556052
173187683,-79.9222316,36.3624792
173187836,-79.9374716,36.3732705
173187843,-79.9389809,36.3737991
173187849,-79.939588,36.374699
173187891,-79.680863,36.517426
173187900,-79.680031,36.518839
173187921,-79.6359928,36.3620021
173187957,-79.644428,36.368608
173188072,-79.6662257,36.3859874
173188094,-79.6698363,36.39181
173188116,-79.68505,36.414756
173188133,-79.687877,36.418133
173188134,-79.691277,36.421613
173188165,-79.707221,36.439105
173188167,-79.707793,36.43984
173188172,-79.709133,36.441569
173188186,-79.715644,36.450004
173188259,-79.764817,36.469731
173188326,-79.842388,36.51917
173188348,-79.7850943,36.4105431
173188356,-79.662493,36.342079
173188364,-79.662623,36.343508
173188391,-79.9907669,36.3419259
173188448,-79.9957917,36.3447172
173188456,-79.791079,36.504045
173188460,-79.7894506,36.5049493
173188507,-79.7103622,36.366603
173188578,-79.94212,36.291946
173188602,-79.9456188,36.2916267
173188630,-79.947069,36.292249
173188644,-79.772884,36.502839
173188658,-79.767272,36.488571
173188684,-79.769012,36.491069
173188692,-79.770551,36.49267
173188694,-79.771,36.493127
173188697,-79.772211,36.49436
173188712,-79.772937,36.495282
173188721,-79.772852,36.497644
173188724,-79.772827,36.498058
173188727,-79.772775,36.499126
173188743,-79.772741,36.50204
173188749,-79.772789,36.502629
173188786,-79.7651333,36.4871463
173188789,-79.7661688,36.4881848
173188790,-79.7662009,36.488217
173188793,-79.766806,36.488824
173188805,-79.890468,36.411592
173188836,-79.694497,36.315416
173188842,-79.809811,36.323143
173188966,-79.801649,36.329299
173189046,-79.764517,36.336573
173189115,-79.607358,36.355941
173189132,-79.651463,36.384858
173189152,-79.653963,36.386337
173189285,-79.658415,36.402595
173189343,-79.6568,36.412193
173189350,-79.656791,36.413237
173189365,-79.6568227,36.416599
173189372,-79.6568227,36.41765
173189386,-79.657066,36.419979
173189478,-79.6651977,36.4314771
173189590,-79.681705,36.391939
173189616,-79.686556,36.390569
173189648,-79.690974,36.386651
173189700,-79.7994632,36.4728923
173189713,-79.800706,36.474131
173189718,-79.9757874,36.3811437
173189760,-79.975768,36.38149
173189770,-79.975773,36.382445
173189776,-79.975802,36.383438
173189780,-79.543682,36.345037
173189808,-79.544088,36.345586
173189869,-79.699529,36.343339
173189929,-79.979601,36.426263
173190052,-79.966323,36.431446
173190064,-79.767524,36.465133
173190087,-79.769962,36.464362
173190098,-79.541295,36.247673
173190120,-79.533447,36.254701
173190128,-79.531629,36.256292
173190147,-79.667391,36.403856
173190225,-79.6981571,36.3961793
173190263,-79.916431,36.38412
173190271,-79.649751,36.348478
173190273,-79.6496165,36.3491938
173190278,-79.606336,36.451319
173190306,-79.78624,36.513945
173190316,-79.790156,36.511552
173190433,-79.810544,36.5086664
173190445,-79.813702,36.512706
173190555,-79.770106,36.338606
173190695,-79.963151,36.542354
173190730,-79.9242699,36.307148
173190738,-79.806544,36.364507
173190739,-79.803275,36.364529
173190745,-79.95965,36.389876
173190755,-79.960655,36.39029
173190759,-79.967698,36.389725
173190771,-79.963843,36.389775
173190772,-79.96372,36.389785
173190786,-79.962455,36.390045
173190820,-79.782115,36.482336
173190826,-79.782278,36.483366
173190832,-79.6687089,36.3676134
173190834,-79.667953,36.3676588
173190873,-79.665347,36.345405
173190887,-79.661471,36.343499
173190894,-79.660547,36.343477
173190895,-79.76596,36.499408
173190901,-79.766475,36.500296
173190912,-79.767333,36.501407
173190917,-79.6782443,36.3610956
173190927,-79.678241,36.362374
173190952,-79.6782174,36.4433906
173190975,-79.6822084,36.3513709
173191103,-79.80358,36.42567
173191139,-79.759628,36.400224
173191164,-79.693595,36.5178775
173191263,-79.969357,36.260831
173191278,-79.9009294,36.5280685
173191340,-79.901449,36.535281
173191356,-79.766658,36.516766
173191388,-79.767223,36.518824
173191400,-79.60116,36.400349
173191548,-79.9332366,36.3943379
173191615,-79.930396,36.405896
173191649,-79.629689,36.496456
173191655,-79.629777,36.495779
173191678,-79.767457,36.487837
173191702,-79.768528,36.488006
173191712,-79.8380407,36.5101079
173191755,-79.979127,36.430177
173191772,-79.783151,36.502176
173191787,-79.778327,36.50212
173191795,-79.775749,36.502088
173191813,-79.706637,36.361615
173191843,-79.963789,36.387467
173191882,-79.759159,36.507455
173191893,-79.759963,36.507959
173191899,-79.764396,36.4881
173191903,-79.765132,36.488818
173191906,-79.765739,36.489448
173191924,-79.76994,36.493738
173191933,-79.772026,36.495858
173191995,-79.782981,36.51946
173192006,-79.938185,36.421402
173192120,-79.9333906,36.4278105
173192174,-79.931051,36.433142
173192178,-79.930362,36.433848
173192199,-79.896909,36.255246
173192218,-79.8972,36.256451
173192239,-79.899556,36.259126
173192251,-79.7339036,36.5113105
173192273,-79.734802,36.514811
173192278,-79.734666,36.513738
173192288,-79.687439,36.369482
173192330,-79.6848753,36.3711323
173192368,-79.9548739,36.2906976
173192407,-79.728865,36.329906
173192418,-79.907473,36.458236
173192465,-79.5421682,36.4530717
173192498,-79.542006,36.451562
173192503,-79.8588729,36.3031418
173192544,-79.968006,36.401202
173192548,-79.968012,36.401799
173192573,-79.8087021,36.2796732
173192580,-79.952465,36.327073
173192623,-79.693178,36.509354
173192627,-79.692318,36.507718
173192716,-79.693568,36.512597
173192726,-79.694174,36.513714
173192778,-79.687008,36.391506
173192782,-79.687404,36.392013
173192824,-79.959559,36.385354
173192827,-79.96163,36.38533
173192838,-79.965414,36.385243
173192856,-79.968663,36.384798
173192858,-79.970641,36.38438
173192863,-79.97243,36.383991
173192867,-79.972959,36.383908
173192869,-79.974997,36.383572
173192872,-79.977428,36.383165
173192886,-79.9812431,36.3827915
173192925,-79.989158,36.3822
173192929,-79.992451,36.382651
173192947,-79.994679,36.382853
173192959,-79.995856,36.38274
173192964,-79.997458,36.382363
173193006,-79.934339,36.337211
173193125,-79.69596,36.525662
173193157,-79.7602882,36.3980416
173193163,-79.973793,36.468914
173193181,-79.973788,36.469352
173193189,-79.721784,36.499844
173193205,-79.718426,36.500819
173193251,-79.976125,36.398929
173193258,-79.5581132,36.3650036
173193310,-79.763413,36.505984
173193407,-79.684956,36.536216
173193419,-79.687603,36.535867
173193448,-79.687639,36.516772
173193521,-79.655378,36.450721
173193548,-79.656897,36.455519
173193602,-79.667089,36.466238
173193611,-79.667115,36.46838
173193661,-79.673165,36.471907
173193739,-79.673855,36.484235
173193797,-79.732659,36.537005
173193807,-79.735427,36.537748
173193817,-79.736179,36.538432
173193846,-79.830358,36.289618
173193851,-79.8051474,36.5330228
173193863,-79.805279,36.532145
173193869,-79.5730717,36.2916534
173193876,-79.572317,36.289767
173193902,-79.908886,36.266267
173194015,-79.993789,36.317549
173194027,-79.8374258,36.4590352
173194061,-79.618128,36.390966
173194129,-79.61792,36.386143
173194138,-79.676057,36.326501
173194157,-79.778775,36.476628
173194179,-79.779543,36.479083
173194187,-79.779958,36.480482
173194196,-79.780646,36.48274
173194197,-79.781304,36.484921
173194200,-79.781634,36.486061
173194231,-79.79019,36.494488
173194236,-79.915153,36.342387
173194400,-79.7512332,36.3572738
173194418,-79.560756,36.348017
173194478,-79.726041,36.381229
173194509,-79.687601,36.510497
173194521,-79.689769,36.515109
173194536,-79.771467,36.398872
173194628,-79.71578,36.384882
173194648,-79.661023,36.359127
173194698,-79.684394,36.424278
173194735,-79.6794303,36.4274065
173194753,-79.6749828,36.4283093
173194755,-79.673617,36.428537
173194760,-79.671673,36.428875
173194764,-79.670947,36.428996
173194835,-79.6629458,36.4337941
173194854,-79.659594,36.435195
173194877,-79.654385,36.436648
173194898,-79.6522531,36.4392233
173194962,-79.6456697,36.4457935
173194993,-79.637312,36.448968
173195008,-79.8391357,36.4738745
173195026,-79.838387,36.471208
173195035,-79.6032169,36.4533191
173195051,-79.966784,36.401748
173195094,-79.935468,36.255121
173195140,-79.76145,36.346798
173195157,-79.774901,36.48334
173195164,-79.775555,36.484546
173195174,-79.685144,36.50616
173195200,-79.692561,36.388587
173195217,-79.692378,36.391996
173195223,-79.964582,36.414443
173195313,-79.6487319,36.3167362
173195340,-79.764118,36.509762
173195370,-79.763383,36.511163
173195377,-79.927686,36.45104
173195414,-79.92909,36.451997
173195453,-79.811273,36.460358
173195461,-79.8104021,36.4601517
173195578,-79.578755,36.44689
173195640,-79.678808,36.351657
173195656,-79.678059,36.350838
173195669,-79.678802,36.351757
173195676,-79.672116,36.345812
173195683,-79.672249,36.345968
173195755,-79.660381,36.344179
173195836,-79.661448,36.351678
173195883,-79.663525,36.3575684
173195931,-79.680609,36.331693
173195948,-79.8727138,36.5035886
173196094,-79.8741861,36.5211873
173196116,-80.012799,36.263755
173196174,-80.019174,36.261742
173196232,-79.678896,36.506572
173196259,-79.663058,36.371892
173196273,-79.775571,36.493128
173196279,-79.775932,36.49321
173196281,-79.776776,36.493494
173196304,-79.91991,36.542597
173196327,-79.670595,36.303019
173196457,-79.6331123,36.3603065
173196468,-79.631239,36.360561
173196482,-79.629153,36.3602577
173196517,-79.762572,36.519361
173196568,-79.973924,36.381797
173196588,-79.675376,36.370015
173196653,-79.660174,36.419284
173196669,-79.771063,36.487347
173196681,-79.773597,36.488887
173196698,-79.673877,36.429371
173196711,-79.9417299,36.469907
173196719,-80.0331288,36.2812341
173196850,-79.78342,36.425622
173196867,-79.792566,36.26908
173196904,-79.791492,36.269801
173197046,-79.97868,36.309679
173197064,-79.970778,36.387378
173197088,-79.969078,36.391935
173197089,-79.968854,36.392338
173197097,-79.6676143,36.3639006
173197099,-79.667643,36.364898
173197104,-79.5664784,36.3749479
173197126,-79.9388479,36.4384799
173197137,-79.939883,36.439338
173197146,-79.736249,36.502475
173197153,-79.737063,36.504975
173197169,-79.738183,36.508429
173197189,-79.8936725,36.3512627
173197211,-79.771221,36.308071
173197283,-79.76483,36.318604
173197317,-79.669168,36.366368
173197322,-79.6708579,36.3668064
173197337,-79.7459992,36.5067202
173197341,-79.7461667,36.5074645
173197345,-79.7463894,36.5078839
173197358,-79.744921,36.503345
173197380,-79.994666,36.383446
173197428,-79.941102,36.281429
173197525,-79.940381,36.289952
173197637,-79.959913,36.46981
173197714,-79.962921,36.473721
173197728,-79.687481,36.467964
173197786,-79.692324,36.468373
173197798,-79.688902,36.510486
173197804,-79.690288,36.513486
173197817,-80.0310027,36.3975754
173197821,-80.030034,36.397332
173197857,-80.021079,36.395096
173197863,-80.019183,36.395151
173197884,-80.014364,36.393788
173197895,-80.0121316,36.3929174
173197920,-80.003638,36.386538
173197928,-80.003238,36.385634
173197946,-80.002425,36.38413
173198027,-79.8072415,36.5335994
173198063,-79.8131283,36.5308886
173198115,-79.8297622,36.528066
173198117,-79.8299141,36.5280391
173198640,-79.8941727,36.5279883
173198675,-79.738379,36.529672
173198747,-79.737485,36.534752
173198940,-79.527498,36.427332
173198958,-80.0152873,36.4434184
173199188,-79.989839,36.460191
173199304,-79.88208,36.2539
173199343,-79.838387,36.256561
173199367,-79.8363237,36.2572019
173199376,-79.770561,36.487381
173199400,-79.772018,36.489574
173199414,-79.772454,36.490733
173199444,-79.5964878,36.363679
173199481,-79.598107,36.363275
173199518,-79.61232,36.33674
173199541,-79.6127659,36.3338119
173199554,-79.7277243,36.3041579
173199832,-79.6616248,36.2583272
173199846,-79.775692,36.505528
173199851,-79.7726981,36.5055399
173199853,-79.778288,36.50573
173199967,-79.997655,36.311947
173199976,-79.7626725,36.3442739
173200047,-79.7569168,36.3434466
173200058,-79.617055,36.325506
173200104,-79.8817099,36.3921833
173200218,-79.8605566,36.3792969
173200240,-79.736276,36.396278
173200297,-79.929166,36.47185
173200306,-79.811826,36.38347
173200391,-79.8180115,36.3880358
173200426,-79.822706,36.395226
173200452,-79.822084,36.403015
173200468,-79.7480733,36.3838594
173200474,-79.7462373,36.3860603
173200481,-79.7456467,36.3867419
173200500,-79.67785,36.520492
173200516,-79.968261,36.418725
173200549,-79.631124,36.283923
173200652,-79.631904,36.285069
173200686,-79.774308,36.484492
173200709,-79.774185,36.487321
173200895,-79.8955628,36.4429223
173200909,-79.723617,36.25599
173200977,-80.017599,36.441855
173201083,-80.029891,36.447824
173201218,-79.641335,36.253887
173201248,-79.641251,36.251548
173201255,-79.8912501,36.3967103
173201357,-79.9024136,36.4062126
173201421,-79.778788,36.461142
173201502,-79.786617,36.466892
173201511,-79.6695103,36.3052478
173201514,-79.666631,36.305671
173201536,-79.8097267,36.4715376
173201542,-79.9317171,36.2791051
173201600,-79.939315,36.294655
173201608,-79.928342,36.533561
173201634,-79.9218205,36.5345265
173201670,-79.6946543,36.518033
173201671,-79.697765,36.517086
173201673,-79.70009,36.51638
173201680,-79.707492,36.514117
173201692,-79.7210359,36.5128431
173201719,-79.8123402,36.5137801
173201723,-79.679288,36.462633
173201754,-79.677389,36.465658
173201759,-79.600098,36.467869
173201826,-79.6094184,36.4741915
173201838,-79.611683,36.477649
173201858,-79.6683518,36.3591656
173201862,-79.6693948,36.3591716
173201864,-79.6698074,36.3591686
173201897,-79.675028,36.358549
173201903,-79.678524,36.358537
173201912,-79.681491,36.358598
173201931,-79.688447,36.50238
173201977,-79.771039,36.496573
173202000,-79.762847,36.500237
173202050,-79.534313,36.3170695
173202317,-79.547029,36.334977
173202370,-79.548765,36.337991
173203638,-79.672647,36.365125
173203659,-79.9725895,36.4075552
173203669,-79.71895,36.350654
173203674,-79.718236,36.350968
173203726,-79.8747818,36.2581623
173203734,-79.660339,36.351624
173203768,-79.664798,36.3520442
173203789,-79.668777,36.352499
173203806,-79.584136,36.390596
173203846,-79.783605,36.496728
173203892,-79.775826,36.497645
173203905,-79.77254,36.498042
173203914,-79.766774,36.501959
173203921,-80.0305096,36.4203321
173203964,-80.0280991,36.425423
173203993,-79.6558753,36.4027223
173203999,-79.693651,36.514935
173204004,-79.6946313,36.5170276
173204020,-79.6955383,36.5187547
173204036,-79.6963094,36.520464
173204046,-79.665957,36.36389
173204053,-79.5237818,36.4421276
173204152,-79.660004,36.361796
173204163,-79.7749824,36.2547029
173204308,-79.780263,36.271013
173204368,-79.97745,36.449652
173204483,-79.985779,36.444587
173204511,-79.7716157,36.5194042
173204557,-79.8590108,36.3074169
173204613,-79.86425,36.319643
173204693,-79.865055,36.332752
173204735,-79.8683177,36.339393
173204784,-79.8728572,36.3458054
173205025,-79.676323,36.361631
173205037,-79.676521,36.362276
173205050,-79.659846,36.353872
173205059,-79.630544,36.255263
173205068,-79.7217507,36.3675756
173205112,-79.552339,36.286032
173205170,-79.684747,36.284132
173205178,-79.688883,36.284114
173205209,-79.748857,36.521906
173205322,-79.737264,36.525769
173205386,-79.7149341,36.3295293
173205424,-79.716444,36.332814
173205433,-79.8924832,36.2542911
173205469,-79.895609,36.257868
173205536,-79.901254,36.2630743
173205587,-79.904333,36.266364
173205647,-79.908712,36.271747
173205665,-79.909861,36.272819
173205776,-79.709404,36.402796
173205787,-79.710871,36.402895
173205803,-79.684173,36.516812
173205812,-79.684587,36.517706
173205862,-79.5995431,36.2759131
173205872,-79.6015053,36.2760933
173205881,-79.602448,36.2760226
173205887,-79.6023809,36.2760734
173205894,-79.6025116,36.2769334
173205908,-79.677439,36.36255
173205933,-79.672937,36.363522
173205938,-79.672222,36.363679
173205943,-79.671353,36.363883
173205972,-79.669971,36.364198
173206004,-79.6669516,36.3638906
173206025,-79.6852171,36.341119
173206047,-79.685759,36.520253
173206055,-79.680586,36.521828
173206141,-79.96692,36.381947
173206178,-79.96537,36.384502
173206190,-79.965404,36.387486
173206237,-79.686119,36.346855
173206240,-79.687764,36.346984
173206247,-79.940005,36.3087596
173206251,-79.9400759,36.3103073
173206264,-79.672197,36.373754
173206323,-79.884231,36.404908
173206331,-79.7393073,36.5185622
173206338,-79.740838,36.518576
173206348,-79.742516,36.518592
173206403,-79.982527,36.449092
