request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
29080,BasicRequest,1,34620,34620,70;-1;-1,2;-1;-1,,,,,2588.821036629833,54418.69880298617,0:,,,,,,,,0
29081,BasicRequest,1,34620,34620,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
29082,BasicRequest,1,34620,34620,76;-1;-1,33;-1;-1,,,,,1869.4210977097837,36973.17170279457,0:,,,,,,,,0
29083,BasicRequest,1,34620,34620,70;-1;-1,91;-1;-1,,,,,349.9686704705597,6134.159665296484,0:,,,,,,,,0
29084,BasicRequest,1,34620,34620,46;-1;-1,70;-1;-1,,,,,1473.8044177157267,29159.673419118968,0:,,,,,,,,0
29085,BasicRequest,1,34620,34620,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
29086,BasicRequest,1,34620,34620,45;-1;-1,154;-1;-1,,,,,423.07816776546713,8598.020002197307,0:,,,,,,,,0
29087,BasicRequest,1,34620,34620,70;-1;-1,128;-1;-1,,,,,433.1703761663684,8462.883244225111,0:,,,,,,,,0
29088,BasicRequest,1,34620,34620,152;-1;-1,70;-1;-1,,,,,1007.6922464258487,18345.201294090362,0:,,,,,,,,0
29089,BasicRequest,1,34620,34620,70;-1;-1,81;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:,,,,,,,,0
29090,BasicRequest,1,34620,34620,66;-1;-1,129;-1;-1,,,,,1029.416910247727,22258.787894780005,0:,,,,,,,,0
29091,BasicRequest,1,34620,34620,66;-1;-1,70;-1;-1,,,,,899.0544832953474,18846.24918146411,0:,,,,,,,,0
29092,BasicRequest,1,34620,34620,154;-1;-1,66;-1;-1,,,,,1246.8374510884155,28154.81671774986,0:,,,,,,,,0
29093,BasicRequest,1,34620,34620,82;-1;-1,91;-1;-1,,,,,1446.1513400842873,28608.741362371664,0:,,,,,,,,0
29094,BasicRequest,1,34620,34620,63;-1;-1,155;-1;-1,,,,,1295.0484925426513,28254.671943343088,0:,,,,,,,,0
29095,BasicRequest,1,34620,34620,83;-1;-1,73;-1;-1,,,,,937.678613328048,16872.166434727045,0:,,,,,,,,0
29096,BasicRequest,1,34620,34620,75;-1;-1,81;-1;-1,,,,,1461.4662729437532,28390.335076294963,0:,,,,,,,,0
29097,BasicRequest,1,34620,34620,70;-1;-1,46;-1;-1,,,,,1470.8693702612113,29105.445971200388,0:,,,,,,,,0
29098,BasicRequest,1,34620,34620,81;-1;-1,154;-1;-1,,,,,692.219915446824,13668.979042341902,0:,,,,,,,,0
29099,BasicRequest,1,34620,34620,63;-1;-1,75;-1;-1,,,,,726.4651861050675,13343.284617740917,0:,,,,,,,,0
29100,BasicRequest,1,34620,34620,81;-1;-1,120;-1;-1,,,,,1115.4091972922824,21103.973757185922,0:,,,,,,,,0
29101,BasicRequest,1,34620,34620,70;-1;-1,81;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:,,,,,,,,0
29102,BasicRequest,1,34620,34620,70;-1;-1,128;-1;-1,,,,,433.1703761663684,8462.883244225111,0:,,,,,,,,0
29103,BasicRequest,1,34620,34620,75;-1;-1,83;-1;-1,,,,,1820.4207291701819,40701.49010135117,0:,,,,,,,,0
29104,BasicRequest,1,34620,34620,62;-1;-1,37;-1;-1,,,,,1222.7239291437068,26835.86924376657,0:,,,,,,,,0
29105,BasicRequest,1,34620,34620,81;-1;-1,11;-1;-1,,,,,1876.6027995290465,37387.12387649559,0:,,,,,,,,0
29106,BasicRequest,1,34620,34620,65;-1;-1,63;-1;-1,,,,,89.48241851405407,1366.7391323767865,0:,,,,,,,,0
29107,BasicRequest,1,34620,34620,46;-1;-1,63;-1;-1,,,,,1972.931774212985,40839.90015155213,0:,,,,,,,,0
29108,BasicRequest,1,34620,34620,45;-1;-1,154;-1;-1,,,,,423.07816776546713,8598.020002197307,0:,,,,,,,,0
29109,BasicRequest,1,34620,34620,76;-1;-1,46;-1;-1,,,,,2227.0254089431764,45042.10450863495,0:,,,,,,,,0
29110,BasicRequest,1,34620,34620,61;-1;-1,70;-1;-1,,,,,1387.1298300681042,27774.011986991325,0:,,,,,,,,0
29111,BasicRequest,1,34620,34620,66;-1;-1,46;-1;-1,,,,,1975.2324679159942,39323.26234055988,0:,,,,,,,,0
29112,BasicRequest,1,34620,34620,76;-1;-1,79;-1;-1,,,,,891.4946287809217,17215.989466630876,0:,,,,,,,,0
29113,BasicRequest,1,34620,34620,81;-1;-1,129;-1;-1,,,,,512.895086854023,9511.415542965631,0:,,,,,,,,0
29114,BasicRequest,1,34620,34620,77;-1;-1,70;-1;-1,,,,,1045.2633980773717,19868.43046176045,0:,,,,,,,,0
29115,BasicRequest,1,34620,34620,8;-1;-1,77;-1;-1,,,,,1285.5106582616327,24738.38479459894,0:,,,,,,,,0
29116,BasicRequest,1,34620,34620,70;-1;-1,69;-1;-1,,,,,2.4030320238132634,36.70349950123823,0:,,,,,,,,0
29117,BasicRequest,1,34620,34620,120;-1;-1,81;-1;-1,,,,,1114.0233304609194,21081.940551763306,0:,,,,,,,,0
29118,BasicRequest,1,34620,34620,129;-1;-1,56;-1;-1,,,,,1169.3788001205207,20752.530017904304,0:,,,,,,,,0
29119,BasicRequest,1,34620,34620,50;-1;-1,77;-1;-1,,,,,1929.511362093989,39417.798546732956,0:,,,,,,,,0
29120,BasicRequest,1,34620,34620,63;-1;-1,67;-1;-1,,,,,177.03207432264594,2703.9575782654374,0:,,,,,,,,0
29121,BasicRequest,1,34620,34620,125;-1;-1,77;-1;-1,,,,,2031.1552444588551,41746.15418732911,0:,,,,,,,,0
29122,BasicRequest,1,34620,34620,62;-1;-1,63;-1;-1,,,,,80.13406202136258,1223.953936646261,0:,,,,,,,,0
29123,BasicRequest,1,34620,34620,81;-1;-1,131;-1;-1,,,,,2105.695992155016,45611.495147043126,0:,,,,,,,,0
29124,BasicRequest,1,34620,34620,154;-1;-1,66;-1;-1,,,,,1246.8374510884155,28154.81671774986,0:,,,,,,,,0
29125,BasicRequest,1,34620,34620,70;-1;-1,81;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:,,,,,,,,0
29126,BasicRequest,1,34620,34620,62;-1;-1,66;-1;-1,,,,,201.47473179434297,3077.290541551441,0:,,,,,,,,0
29127,BasicRequest,1,34620,34620,70;-1;-1,153;-1;-1,,,,,175.6340763610629,3236.727869559053,0:,,,,,,,,0
29128,BasicRequest,1,34620,34620,23;-1;-1,70;-1;-1,,,,,1164.935847968136,23485.96853104335,0:,,,,,,,,0
29129,BasicRequest,1,34620,34620,18;-1;-1,70;-1;-1,,,,,1341.1921435376657,24452.52834154592,0:,,,,,,,,0
29130,BasicRequest,1,34620,34620,59;-1;-1,81;-1;-1,,,,,1471.442093560067,28611.292050886805,0:,,,,,,,,0
29131,BasicRequest,1,34620,34620,77;-1;-1,78;-1;-1,,,,,41.89481648018328,639.8942504914223,0:,,,,,,,,0
29132,BasicRequest,1,34620,34620,66;-1;-1,64;-1;-1,,,,,69.13000541825717,1055.8798610445688,0:,,,,,,,,0
29133,BasicRequest,1,34620,34620,81;-1;-1,79;-1;-1,,,,,24.898697942379854,380.2984473171697,0:,,,,,,,,0
29134,BasicRequest,1,34620,34620,78;-1;-1,76;-1;-1,,,,,5.336394902327004,81.5071816334603,0:,,,,,,,,0
29135,BasicRequest,1,34620,34620,43;-1;-1,63;-1;-1,,,,,899.8241090646745,17010.69801247768,0:,,,,,,,,0
29136,BasicRequest,1,34620,34620,81;-1;-1,131;-1;-1,,,,,2105.695992155016,45611.495147043126,0:,,,,,,,,0
29137,BasicRequest,1,34620,34620,84;-1;-1,132;-1;-1,,,,,1176.96775549534,30587.915995375537,0:,,,,,,,,0
29138,BasicRequest,1,34620,34620,62;-1;-1,63;-1;-1,,,,,80.13406202136258,1223.953936646261,0:,,,,,,,,0
29139,BasicRequest,1,34620,34620,76;-1;-1,1;-1;-1,,,,,2573.189872440929,53302.29901507224,0:,,,,,,,,0
29140,BasicRequest,1,34620,34620,70;-1;-1,69;-1;-1,,,,,2.4030320238132634,36.70349950123823,0:,,,,,,,,0
29141,BasicRequest,1,34620,34620,75;-1;-1,77;-1;-1,,,,,1221.1641156728292,21802.25168844837,0:,,,,,,,,0
29142,BasicRequest,1,34620,34620,61;-1;-1,70;-1;-1,,,,,1387.1298300681042,27774.011986991325,0:,,,,,,,,0
29143,BasicRequest,1,34620,34620,81;-1;-1,70;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:,,,,,,,,0
29144,BasicRequest,1,34620,34620,2;-1;-1,70;-1;-1,,,,,2588.381495198731,54408.6656808775,0:,,,,,,,,0
29145,BasicRequest,1,34620,34620,91;-1;-1,81;-1;-1,,,,,216.36971900118758,3729.017867727481,0:,,,,,,,,0
29146,BasicRequest,1,34620,34620,76;-1;-1,46;-1;-1,,,,,2227.0254089431764,45042.10450863495,0:,,,,,,,,0
29147,BasicRequest,1,34620,34620,70;-1;-1,69;-1;-1,,,,,2.4030320238132634,36.70349950123823,0:,,,,,,,,0
29148,BasicRequest,1,34620,34620,88;-1;-1,76;-1;-1,,,,,1868.5810966531926,39538.66543089428,0:,,,,,,,,0
29149,BasicRequest,1,34620,34620,131;-1;-1,77;-1;-1,,,,,2086.74935226432,39805.23578290203,0:,,,,,,,,0
29150,BasicRequest,1,34620,34620,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:,,,,,,,,0
29151,BasicRequest,1,34620,34620,66;-1;-1,63;-1;-1,,,,,121.34066977298039,1853.3366049051801,0:,,,,,,,,0
29152,BasicRequest,1,34680,34680,79;-1;-1,76;-1;-1,,,,,869.1173271228549,16920.892559934335,0:,,,,,,,,0
29153,BasicRequest,1,34680,34680,63;-1;-1,44;-1;-1,,,,,1150.6671302665359,24081.133441749043,0:,,,,,,,,0
29154,BasicRequest,1,34680,34680,76;-1;-1,70;-1;-1,,,,,1008.7049764995156,19310.043392902488,0:,,,,,,,,0
29155,BasicRequest,1,34680,34680,76;-1;-1,81;-1;-1,,,,,916.3933267233016,17596.287913948043,0:,,,,,,,,0
29156,BasicRequest,1,34680,34680,76;-1;-1,43;-1;-1,,,,,778.3876780057903,14949.982822033908,0:,,,,,,,,0
29157,BasicRequest,1,34680,34680,77;-1;-1,99;-1;-1,,,,,2886.75787219282,54749.61153039369,0:,,,,,,,,0
29158,BasicRequest,1,34680,34680,81;-1;-1,120;-1;-1,,,,,1115.4091972922824,21103.973757185922,0:,,,,,,,,0
29159,BasicRequest,1,34680,34680,77;-1;-1,70;-1;-1,,,,,1045.2633980773717,19868.43046176045,0:,,,,,,,,0
29160,BasicRequest,1,34680,34680,69;-1;-1,70;-1;-1,,,,,2.4030320238132634,36.70349950123823,0:,,,,,,,,0
29161,BasicRequest,1,34680,34680,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:,,,,,,,,0
29162,BasicRequest,1,34680,34680,149;-1;-1,63;-1;-1,,,,,714.5531982082788,13302.378015438255,0:,,,,,,,,0
29163,BasicRequest,1,34680,34680,129;-1;-1,66;-1;-1,,,,,1029.3256063844979,22298.467401921298,0:,,,,,,,,0
29164,BasicRequest,1,34680,34680,43;-1;-1,81;-1;-1,,,,,225.054670049874,3984.594329297752,0:,,,,,,,,0
29165,BasicRequest,1,34680,34680,76;-1;-1,79;-1;-1,,,,,891.4946287809217,17215.989466630876,0:,,,,,,,,0
29166,BasicRequest,1,34680,34680,43;-1;-1,64;-1;-1,,,,,847.6134447099514,16213.241268617066,0:,,,,,,,,0
29167,BasicRequest,1,34680,34680,66;-1;-1,154;-1;-1,,,,,1172.3301872239563,26396.54334388557,0:,,,,,,,,0
29168,BasicRequest,1,34680,34680,76;-1;-1,144;-1;-1,,,,,1247.747859596648,26992.202663315846,0:,,,,,,,,0
29169,BasicRequest,1,34680,34680,152;-1;-1,70;-1;-1,,,,,1007.6922464258487,18345.201294090362,0:,,,,,,,,0
29170,BasicRequest,1,34680,34680,63;-1;-1,43;-1;-1,,,,,911.3974305078012,17423.836446062644,0:,,,,,,,,0
29171,BasicRequest,1,34680,34680,18;-1;-1,70;-1;-1,,,,,1341.1921435376657,24452.52834154592,0:,,,,,,,,0
29172,BasicRequest,1,34680,34680,63;-1;-1,43;-1;-1,,,,,911.3974305078012,17423.836446062644,0:,,,,,,,,0
29173,BasicRequest,1,34680,34680,46;-1;-1,63;-1;-1,,,,,1972.931774212985,40839.90015155213,0:,,,,,,,,0
29174,BasicRequest,1,34680,34680,76;-1;-1,131;-1;-1,,,,,1930.9985893253543,36282.85370627444,0:,,,,,,,,0
29175,BasicRequest,1,34680,34680,46;-1;-1,70;-1;-1,,,,,1473.8044177157267,29159.673419118968,0:,,,,,,,,0
29176,BasicRequest,1,34680,34680,83;-1;-1,73;-1;-1,,,,,937.678613328048,16872.166434727045,0:,,,,,,,,0
29177,BasicRequest,1,34680,34680,81;-1;-1,77;-1;-1,,,,,930.574446643091,17859.578076109465,0:,,,,,,,,0
29178,BasicRequest,1,34680,34680,78;-1;-1,76;-1;-1,,,,,5.336394902327004,81.5071816334603,0:,,,,,,,,0
29179,BasicRequest,1,34680,34680,91;-1;-1,76;-1;-1,,,,,984.7685545910911,18068.875249658835,0:,,,,,,,,0
29180,BasicRequest,1,34680,34680,63;-1;-1,119;-1;-1,,,,,1760.9892088017732,35845.981181370356,0:,,,,,,,,0
29181,BasicRequest,1,34680,34680,65;-1;-1,162;-1;-1,,,,,638.5726380904955,11721.855127901195,0:,,,,,,,,0
29182,BasicRequest,1,34680,34680,66;-1;-1,62;-1;-1,,,,,201.47473179434297,3077.290541551441,0:,,,,,,,,0
29183,BasicRequest,1,34680,34680,70;-1;-1,153;-1;-1,,,,,175.6340763610629,3236.727869559053,0:,,,,,,,,0
29184,BasicRequest,1,34680,34680,134;-1;-1,76;-1;-1,,,,,1906.374744301039,35817.877412596674,0:,,,,,,,,0
29185,BasicRequest,1,34680,34680,81;-1;-1,3;-1;-1,,,,,1196.4427598367788,22562.276733015944,0:,,,,,,,,0
29186,BasicRequest,1,34680,34680,75;-1;-1,62;-1;-1,,,,,646.7083913607771,12125.09299686017,0:,,,,,,,,0
29187,BasicRequest,1,34680,34680,66;-1;-1,63;-1;-1,,,,,121.34066977298039,1853.3366049051801,0:,,,,,,,,0
29188,BasicRequest,1,34680,34680,119;-1;-1,63;-1;-1,,,,,1760.897904938544,35885.660688511634,0:,,,,,,,,0
29189,BasicRequest,1,34680,34680,2;-1;-1,70;-1;-1,,,,,2588.381495198731,54408.6656808775,0:,,,,,,,,0
29190,BasicRequest,1,34680,34680,81;-1;-1,70;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:,,,,,,,,0
29191,BasicRequest,1,34680,34680,66;-1;-1,63;-1;-1,,,,,121.34066977298039,1853.3366049051801,0:,,,,,,,,0
29192,BasicRequest,1,34680,34680,74;-1;-1,80;-1;-1,,,,,1437.1844137806534,28019.458118830316,0:,,,,,,,,0
29193,BasicRequest,1,34680,34680,112;-1;-1,61;-1;-1,,,,,744.0188789632981,15086.537841550773,0:,,,,,,,,0
29194,BasicRequest,1,34680,34680,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:,,,,,,,,0
29195,BasicRequest,1,34680,34680,81;-1;-1,69;-1;-1,,,,,195.4322126189283,3331.9779585570705,0:,,,,,,,,0
29196,BasicRequest,1,34680,34680,78;-1;-1,77;-1;-1,,,,,41.894816480183295,639.8942504914226,0:,,,,,,,,0
29197,BasicRequest,1,34680,34680,86;-1;-1,70;-1;-1,,,,,1215.8654293155091,24181.186630461998,0:,,,,,,,,0
29198,BasicRequest,1,34680,34680,66;-1;-1,59;-1;-1,,,,,1891.2105232148112,38232.83540930417,0:,,,,,,,,0
29199,BasicRequest,1,34680,34680,46;-1;-1,63;-1;-1,,,,,1972.931774212985,40839.90015155213,0:,,,,,,,,0
29200,BasicRequest,1,34680,34680,91;-1;-1,77;-1;-1,,,,,1021.3269761689473,18627.262318516798,0:,,,,,,,,0
29201,BasicRequest,1,34680,34680,83;-1;-1,65;-1;-1,,,,,1719.1959980771926,34458.70191249982,0:,,,,,,,,0
29202,BasicRequest,1,34680,34680,45;-1;-1,66;-1;-1,,,,,1013.8104432362651,21909.059989539754,0:,,,,,,,,0
29203,BasicRequest,1,34680,34680,77;-1;-1,62;-1;-1,,,,,669.2632822623609,11649.536642171483,0:,,,,,,,,0
29204,BasicRequest,1,34680,34680,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:,,,,,,,,0
29205,BasicRequest,1,34680,34680,61;-1;-1,66;-1;-1,,,,,1888.0392267800348,37926.85962421865,0:,,,,,,,,0
29206,BasicRequest,1,34680,34680,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:,,,,,,,,0
29207,BasicRequest,1,34680,34680,81;-1;-1,80;-1;-1,,,,,11.628674162899724,177.6143772153154,0:,,,,,,,,0
29208,BasicRequest,1,34680,34680,122;-1;-1,70;-1;-1,,,,,2214.525937290421,44490.363095570894,0:,,,,,,,,0
29209,BasicRequest,1,34680,34680,82;-1;-1,77;-1;-1,,,,,1939.0936980056413,39164.888920478596,0:,,,,,,,,0
29210,BasicRequest,1,34680,34680,77;-1;-1,87;-1;-1,,,,,1993.7719632557314,40523.28345933228,0:,,,,,,,,0
29211,BasicRequest,1,34680,34680,46;-1;-1,66;-1;-1,,,,,1974.713814427657,39312.52105634629,0:,,,,,,,,0
29212,BasicRequest,1,34680,34680,25;-1;-1,81;-1;-1,,,,,1695.1120304355393,33781.6256535479,0:,,,,,,,,0
29213,BasicRequest,1,34680,34680,70;-1;-1,46;-1;-1,,,,,1470.8693702612113,29105.445971200388,0:,,,,,,,,0
29214,BasicRequest,1,34680,34680,79;-1;-1,76;-1;-1,,,,,869.1173271228549,16920.892559934335,0:,,,,,,,,0
29215,BasicRequest,1,34680,34680,76;-1;-1,91;-1;-1,,,,,984.7685545910911,18068.875249658835,0:,,,,,,,,0
29216,BasicRequest,1,34680,34680,70;-1;-1,77;-1;-1,,,,,1009.0792351145055,19897.581353060094,0:,,,,,,,,0
29217,BasicRequest,1,34680,34680,46;-1;-1,76;-1;-1,,,,,2204.055757927257,44129.23586344252,0:,,,,,,,,0
29218,BasicRequest,1,34680,34680,137;-1;-1,76;-1;-1,,,,,684.5198900799727,12756.087081092663,0:,,,,,,,,0
29219,BasicRequest,1,34680,34680,70;-1;-1,122;-1;-1,,,,,2214.525937290421,44490.36309557088,0:,,,,,,,,0
29220,BasicRequest,1,34680,34680,103;-1;-1,66;-1;-1,,,,,579.211254727893,12213.45472498409,0:,,,,,,,,0
29221,BasicRequest,1,34680,34680,1;-1;-1,76;-1;-1,,,,,2580.254810041143,53457.338168499875,0:,,,,,,,,0
29222,BasicRequest,1,34680,34680,62;-1;-1,81;-1;-1,,,,,975.5592369706192,20327.010308618086,0:,,,,,,,,0
29223,BasicRequest,1,34680,34680,66;-1;-1,43;-1;-1,,,,,790.0567607348207,15570.499841157463,0:,,,,,,,,0
29224,BasicRequest,1,34680,34680,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:,,,,,,,,0
29225,BasicRequest,1,34680,34680,91;-1;-1,70;-1;-1,,,,,349.9686704705597,6134.159665296483,0:,,,,,,,,0
29226,BasicRequest,1,34680,34680,79;-1;-1,76;-1;-1,,,,,869.1173271228549,16920.892559934335,0:,,,,,,,,0
29227,BasicRequest,1,34680,34680,105;-1;-1,70;-1;-1,,,,,2477.732744559219,52718.63561733077,0:,,,,,,,,0
29228,BasicRequest,1,34680,34680,18;-1;-1,70;-1;-1,,,,,1341.1921435376657,24452.52834154592,0:,,,,,,,,0
29229,BasicRequest,1,34680,34680,70;-1;-1,122;-1;-1,,,,,2214.525937290421,44490.36309557088,0:,,,,,,,,0
29230,BasicRequest,1,34680,34680,81;-1;-1,49;-1;-1,,,,,1659.8854623340756,33681.714228708486,0:,,,,,,,,0
29231,BasicRequest,1,34680,34680,70;-1;-1,43;-1;-1,,,,,294.9890181680214,5403.252901555654,0:,,,,,,,,0
29232,BasicRequest,1,34680,34680,66;-1;-1,58;-1;-1,,,,,1909.542554809256,38512.835719668605,0:,,,,,,,,0
29233,BasicRequest,1,34680,34680,126;-1;-1,121;-1;-1,,,,,1258.935552546533,29783.24438295777,0:,,,,,,,,0
29234,BasicRequest,1,34680,34680,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
29235,BasicRequest,1,34680,34680,112;-1;-1,81;-1;-1,,,,,2053.9013973346723,43724.94479273737,0:,,,,,,,,0
29236,BasicRequest,1,34680,34680,70;-1;-1,24;-1;-1,,,,,1664.334335903225,30875.801486167624,0:,,,,,,,,0
29237,BasicRequest,1,34680,34680,75;-1;-1,63;-1;-1,,,,,726.8424533821398,13349.046933506434,0:,,,,,,,,0
29238,BasicRequest,1,34680,34680,42;-1;-1,70;-1;-1,,,,,341.8382631141619,6072.130078080986,0:,,,,,,,,0
29239,BasicRequest,1,34680,34680,54;-1;-1,63;-1;-1,,,,,471.4587168781161,8573.230509510651,0:,,,,,,,,0
29240,BasicRequest,1,34680,34680,81;-1;-1,69;-1;-1,,,,,195.4322126189283,3331.9779585570705,0:,,,,,,,,0
29241,BasicRequest,1,34680,34680,95;-1;-1,75;-1;-1,,,,,2112.7327097451926,43579.58032025795,0:,,,,,,,,0
29242,BasicRequest,1,34680,34680,1;-1;-1,76;-1;-1,,,,,2580.254810041143,53457.338168499875,0:,,,,,,,,0
29243,BasicRequest,1,34680,34680,2;-1;-1,70;-1;-1,,,,,2588.381495198731,54408.6656808775,0:,,,,,,,,0
29244,BasicRequest,1,34680,34680,77;-1;-1,82;-1;-1,,,,,1964.998396476076,40131.9850135896,0:,,,,,,,,0
29245,BasicRequest,1,34680,34680,70;-1;-1,81;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:,,,,,,,,0
29246,BasicRequest,1,34680,34680,45;-1;-1,154;-1;-1,,,,,423.07816776546713,8598.020002197307,0:,,,,,,,,0
29247,BasicRequest,1,34680,34680,75;-1;-1,66;-1;-1,,,,,848.1831231551201,15202.383538411614,0:,,,,,,,,0
29248,BasicRequest,1,34680,34680,126;-1;-1,121;-1;-1,,,,,1258.935552546533,29783.24438295777,0:,,,,,,,,0
29249,BasicRequest,1,34680,34680,76;-1;-1,1;-1;-1,,,,,2573.189872440929,53302.29901507224,0:,,,,,,,,0
29250,BasicRequest,1,34680,34680,63;-1;-1,70;-1;-1,,,,,1020.3951530683279,20699.58578636929,0:,,,,,,,,0
29251,BasicRequest,1,34680,34680,23;-1;-1,70;-1;-1,,,,,1164.935847968136,23485.96853104335,0:,,,,,,,,0
29252,BasicRequest,1,34680,34680,70;-1;-1,66;-1;-1,,,,,879.3011061100997,18569.225326970976,0:,,,,,,,,0
29253,BasicRequest,1,34680,34680,70;-1;-1,61;-1;-1,,,,,1400.1058748858386,27962.807836927917,0:,,,,,,,,0
29254,BasicRequest,1,34680,34680,76;-1;-1,33;-1;-1,,,,,1869.4210977097837,36973.17170279457,0:,,,,,,,,0
29255,BasicRequest,1,34680,34680,78;-1;-1,76;-1;-1,,,,,5.336394902327004,81.5071816334603,0:,,,,,,,,0
29256,BasicRequest,1,34680,34680,75;-1;-1,84;-1;-1,,,,,1789.5028425529015,40277.35758157118,0:,,,,,,,,0
29257,BasicRequest,1,34680,34680,70;-1;-1,105;-1;-1,,,,,2478.172285990321,52728.66873943944,0:,,,,,,,,0
29258,BasicRequest,1,34680,34680,119;-1;-1,76;-1;-1,,,,,1732.7769425921128,34802.2930408376,0:,,,,,,,,0
29259,BasicRequest,1,34680,34680,87;-1;-1,77;-1;-1,,,,,1966.4517218448882,39527.8231018456,0:,,,,,,,,0
29260,BasicRequest,1,34680,34680,112;-1;-1,81;-1;-1,,,,,2053.9013973346723,43724.94479273737,0:,,,,,,,,0
29261,BasicRequest,1,34680,34680,75;-1;-1,66;-1;-1,,,,,848.1831231551201,15202.383538411614,0:,,,,,,,,0
29262,BasicRequest,1,34680,34680,81;-1;-1,120;-1;-1,,,,,1115.4091972922824,21103.973757185922,0:,,,,,,,,0
29263,BasicRequest,1,34680,34680,81;-1;-1,77;-1;-1,,,,,930.574446643091,17859.578076109465,0:,,,,,,,,0
29264,BasicRequest,1,34680,34680,70;-1;-1,81;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:,,,,,,,,0
29265,BasicRequest,1,34680,34680,1;-1;-1,77;-1;-1,,,,,2616.8132316189995,54015.72523735784,0:,,,,,,,,0
29266,BasicRequest,1,34680,34680,61;-1;-1,63;-1;-1,,,,,1886.2571865653626,39454.23871942449,0:,,,,,,,,0
29267,BasicRequest,1,34740,34740,76;-1;-1,119;-1;-1,,,,,1765.6422768829066,35873.642520894406,0:,,,,,,,,0
29268,BasicRequest,1,34740,34740,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:,,,,,,,,0
29269,BasicRequest,1,34740,34740,46;-1;-1,70;-1;-1,,,,,1473.8044177157267,29159.673419118968,0:,,,,,,,,0
29270,BasicRequest,1,34740,34740,79;-1;-1,81;-1;-1,,,,,24.898697942379854,380.29844731716975,0:,,,,,,,,0
29271,BasicRequest,1,34740,34740,81;-1;-1,46;-1;-1,,,,,1592.6033483014255,31311.76971903681,0:,,,,,,,,0
29272,BasicRequest,1,34740,34740,153;-1;-1,70;-1;-1,,,,,175.63407636106294,3236.727869559053,0:,,,,,,,,0
29273,BasicRequest,1,34740,34740,79;-1;-1,83;-1;-1,,,,,1298.1131670115553,25857.711359920155,0:,,,,,,,,0
29274,BasicRequest,1,34740,34740,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:,,,,,,,,0
29275,BasicRequest,1,34740,34740,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
29276,BasicRequest,1,34740,34740,70;-1;-1,91;-1;-1,,,,,349.9686704705597,6134.159665296484,0:,,,,,,,,0
29277,BasicRequest,1,34740,34740,70;-1;-1,69;-1;-1,,,,,2.4030320238132634,36.70349950123823,0:,,,,,,,,0
29278,BasicRequest,1,34740,34740,120;-1;-1,81;-1;-1,,,,,1114.0233304609194,21081.940551763306,0:,,,,,,,,0
29279,BasicRequest,1,34740,34740,75;-1;-1,77;-1;-1,,,,,1221.1641156728292,21802.25168844837,0:,,,,,,,,0
29280,BasicRequest,1,34740,34740,70;-1;-1,39;-1;-1,,,,,557.572421826081,10286.714327790087,0:,,,,,,,,0
29281,BasicRequest,1,34740,34740,83;-1;-1,140;-1;-1,,,,,950.6315879755039,18722.869103231205,0:,,,,,,,,0
29282,BasicRequest,1,34740,34740,70;-1;-1,63;-1;-1,,,,,1000.6417758830802,20422.56193187616,0:,,,,,,,,0
29283,BasicRequest,1,34740,34740,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:,,,,,,,,0
29284,BasicRequest,1,34740,34740,63;-1;-1,61;-1;-1,,,,,1902.6869323259498,39708.00330149324,0:,,,,,,,,0
29285,BasicRequest,1,34740,34740,63;-1;-1,91;-1;-1,,,,,1143.2931847085458,21869.190933945305,0:,,,,,,,,0
29286,BasicRequest,1,34740,34740,105;-1;-1,70;-1;-1,,,,,2477.732744559219,52718.63561733077,0:,,,,,,,,0
29287,BasicRequest,1,34740,34740,83;-1;-1,65;-1;-1,,,,,1719.1959980771926,34458.70191249982,0:,,,,,,,,0
