operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,0,rockingham_vehtype,route,False,16092.71508520496,16200.0,70;-1;-1,5112;5118;0.892,1917.4953761832369,0.6746863070084909,0.6744945574708725,0.0,,0,951;1109;1236;1571;1626;1571;1626;1571;1626;1571;1626;2894;3757;3959;4681;4588;4916;5252;5912;6629;6775;6722;6957;7130;8175;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576,140,,,70;69;4314;5112,70:16092.71508520496;69:16095.118117228772;4314:16130.765718506223;5112:16158.11029158594
0,11,rockingham_vehtype,route,False,16138.172834806443,16200.0,11;-1;-1,1295;2575;0.242,1243.7616254074944,0.8676269076566827,0.8675025314941419,0.0,,0,19;170;19;170;19;170;19;170;763;897;979;1772;2273;2498;2855;3113;3938;7335;7481;7702;7917;8043;8142;8774;9209;9767;10236;10721;11797;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438,46,,,11;2574;2301;2297;1295,11:16138.172834806443;2574:16165.560940134494;2301:16181.538768175149;2297:16183.049506914182;1295:16193.960599928094
0,13,rockingham_vehtype,route,False,16087.057917906961,16200.0,70;-1;-1,5118;368;0.078,2026.6864583997358,0.7515472254687068,0.7513445568228667,0.0,,0,207;214;248;275;295;319;387;558;772;896;1158;1124;1285;1338;1373;1458;1624;1986;2033;2149;2405;2633;2776;2886;3074;3593;4067;4149;5668;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418,58,,,70;69;4314;5112;5118,70:16087.057917906961;69:16089.460949930773;4314:16125.108551208225;5112:16152.45312428794;5118:16199.432196228236
0,9,rockingham_vehtype,route,True,16080,16218.21464242903,1855;1374;0.503,20;-1;-1,2111.0667728046496,0.5364905485398264,0.536279441862546,0.0,,0,197;560;758;1070;1242;1448;1577;1847;1935;2244;2461;2710;2984;3426;3573;4002;4277;4445;5014;5541;5789;5847;6149;6275;6667;6976;7460;7718;7900;7606;7718;7900;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606,74,,,1855;1374;1855;1856;18;19;20,1855:16080;1374:16088.539508367936;1855:16105.729403649899;1856:16147.38056537928;18:16165.684184668438;19:16197.235238310313;20:16218.21464242903
0,15,rockingham_vehtype,route,False,16080,16229.531096458797,4576;4347;0.259,61;-1;-1,2573.898195766137,0.8736917562795512,0.8734343664599746,0.0,,0,138;395;684;719;1421;1537;2157;2630;2720;2673;2744;2828;2890;3330;3347;3523;3838;3972;4857;4703;5013;5112;5329;5552;6129;9188;9900;11788;12186;12609;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928;12928,48,,,4576;4347;4576;746;745;744;743;5150;4989;60;61,4576:16080;4347:16104.483317707465;4576:16137.515635118012;746:16168.230139861682;745:16176.28057931988;744:16186.965052933061;743:16197.49117639667;5150:16205.875258558772;4989:16213.783828324647;60:16221.591471815897;61:16229.531096458797
0,0,rockingham_vehtype,route,True,16200.0,16317.46364184751,5112;5118;0.892,70;-1;-1,2113.9587586323673,0.6744945574708725,0.6742831615950092,0.0,,0,951;1109;1236;1571;1626;1571;1626;1571;1626;1571;1626;2894;3757;3959;4681;4588;4916;5252;5912;6629;6775;6722;6957;7130;8175;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576;10131;10240;10365;10492;10576,140,,,5112;5118;5112;4314;69;70,5112:16200;5118:16205.089363526235;5112:16252.06843546653;4314:16279.413008546246;69:16315.060609823697;70:16317.46364184751
0,6,rockingham_vehtype,boarding,True,16129.554247464124,16309.554247464124,131;-1;-1,131;-1;-1,0.0,0.8934160741031841,0.8934160741031841,0.0,,0,124;190;264;333;593;972;1198;1827;2100;2343;2950;3110;3391;3504;3683;4062;4062;4592;6121;6160;6311;6487;6660;7167;9156;12418;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052,46,13052,,,
0,11,rockingham_vehtype,route,True,16200.0,16299.602308853737,1295;2575;0.242,11;-1;-1,2003.6747466334073,0.8675025314941419,0.8673021640194786,0.0,,0,19;170;19;170;19;170;19;170;763;897;979;1772;2273;2498;2855;3113;3938;7335;7481;7702;7917;8043;8142;8774;9209;9767;10236;10721;11797;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438;13438,46,,,1295;2575;1295;2297;2301;2574;11,1295:16200;2575:16218.88757183009;1295:16243.814543732085;2297:16254.725636745998;2301:16256.23637548503;2574:16272.214203525686;11:16299.602308853737
0,6,rockingham_vehtype,route,False,16309.554247464124,16320.0,131;-1;-1,131;1737;0.199,280.1794564347707,0.8934160741031841,0.8933880561575407,0.0,,0,124;190;264;333;593;972;1198;1827;2100;2343;2950;3110;3391;3504;3683;4062;4062;4592;6121;6160;6311;6487;6660;7167;9156;12418;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052;13052,46,,,131,131:16309.554247464124
0,3,rockingham_vehtype,boarding,True,16190.822396128215,16370.822396128215,61;-1;-1,61;-1;-1,0.0,0.9489438287861081,0.9489438287861081,0.0,,0,201;228;277;318;368;610;648;703;753;817;857;1178;1222;1116;1317;1810;1828;2250;2407;2561;2458;2654;3055;3230;3449;3534;3669;5671;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125;6125,57,6125,,,
0,5,rockingham_vehtype,boarding,True,16142.544686253812,16322.544686253812,83;-1;-1,83;-1;-1,0.0,0.8073076508504371,0.8073076508504371,0.0,,0,178;254;575;771;991;1167;1076;1286;1334;1481;1671;2510;2768;2565;2663;2841;3195;3896;3966;4312;4416;4312;4416;4600;4813;5028;5790;6029;6155;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642;6642,64,6642,,,
0,13,rockingham_vehtype,route,True,16200.0,16326.352872951265,5118;368;0.078,70;-1;-1,2285.53310196757,0.7513445568228667,0.7511160035126699,0.0,,0,207;214;248;275;295;319;387;558;772;896;1158;1124;1285;1338;1373;1458;1624;1986;2033;2149;2405;2633;2776;2886;3074;3593;4067;4149;5668;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418;6418,58,,,5118;368;5118;5112;4314;69;70,5118:16200;368:16206.705395429113;5118:16213.97859462999;5112:16260.957666570286;4314:16288.302239650002;69:16323.949840927453;70:16326.352872951265
0,14,rockingham_vehtype,route,False,15900.0,16380.0,2187;2188;0.079,191;126;0.716,14405.80511568794,0.682758441639017,0.6813178611274482,0.0,,0,365;1254;2345;2851;4506;4617;6025;6737;7185;7731;8810;8996;11498;13592;13940;13959;14039;14622;14835;14889;14880;14958;15009;15080;15166;15235,26,,,2187;2188;2189;353;279;198;6483;5889;199;192;5886;191,2187:15900;2188:16061.569433649061;2189:16100.658680998911;353:16128.652607333406;279:16151.799843292234;198:16252.813968537319;6483:16277.363423060033;5889:16278.403346460615;199:16279.054729933085;192:16288.238333512016;5886:16288.898835890825;191:16306.834705749892
0,9,rockingham_vehtype,boarding,True,16218.21464242903,16398.21464242903,20;-1;-1,20;-1;-1,0.0,0.536279441862546,0.536279441862546,0.0,,0,197;560;758;1070;1242;1448;1577;1847;1935;2244;2461;2710;2984;3426;3573;4002;4277;4445;5014;5541;5789;5847;6149;6275;6667;6976;7460;7718;7900;7606;7718;7900;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900,76,7718;7900,,,
0,9,rockingham_vehtype,route,False,16398.21464242903,16419.194046547746,20;-1;-1,19;-1;-1,320.43582481503154,0.536279441862546,0.5362473982800644,0.0,,0,197;560;758;1070;1242;1448;1577;1847;1935;2244;2461;2710;2984;3426;3573;4002;4277;4445;5014;5541;5789;5847;6149;6275;6667;6976;7460;7718;7900;7606;7718;7900;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900;7606;7718;7900,76,,,20;19,20:16398.21464242903;19:16419.194046547746
