DateOfTrip,Mobility Aid,Trip Purpose,OrigX,OrigY,DestX,DestY
2024-04-16,,LEAF Center,36.35,-79.69,36.363,-79.67
2024-04-16,,LEAF Center,36.363,-79.67,36.35,-79.69
2024-04-16,CA,Medical,36.352,-79.689,36.339,-79.658
2024-04-16,CA,Medical,36.339,-79.658,36.352,-79.689
2024-04-16,,UMAR,36.328,-79.664,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.328,-79.664
2024-04-16,,UMAR,36.497,-79.779,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.497,-79.779
2024-04-16,,UMAR,36.522,-79.693,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.522,-79.693
2024-04-16,,Employment,36.466,-79.883,36.359,-79.664
2024-04-16,,Employment,36.359,-79.664,36.466,-79.883
2024-04-16,,UMAR,36.395,-79.675,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.395,-79.675
2024-04-16,,UMAR,36.459,-79.907,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.446,-79.931
2024-04-16,,UMAR,36.505,-79.706,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.505,-79.706
2024-04-16,,UMAR,36.37,-79.662,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.37,-79.662
2024-04-16,,UMAR,36.418,-79.761,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.418,-79.761
2024-04-16,,UMAR,36.522,-79.77,36.359,-79.664
2024-04-16,,UMAR,36.359,-79.664,36.522,-79.77
2024-04-16,,LEAF Center,36.455,-79.733,36.363,-79.67
2024-04-16,,LEAF Center,36.363,-79.67,36.455,-79.733
2024-04-16,,LEAF Center,36.402,-80.01,36.363,-79.67
2024-04-16,,LEAF Center,36.363,-79.67,36.402,-80.01
2024-04-16,,Medical,36.501,-79.775,36.489,-79.74
2024-04-16,,Medical,36.489,-79.74,36.501,-79.775
2024-04-16,,Medical,36.507,-79.764,36.492,-79.735
2024-04-16,,Medical,36.492,-79.735,36.507,-79.764
2024-04-16,,Medical,36.369,-79.659,36.492,-79.735
2024-04-16,,Medical,36.492,-79.735,36.369,-79.659
2024-04-16,,LEAF Center,36.318,-79.697,36.363,-79.67
2024-04-16,,LEAF Center,36.363,-79.67,36.318,-79.697
2024-04-17,,Medical,36.493,-79.782,36.489,-79.74
2024-04-17,,Medical,36.489,-79.74,36.493,-79.782
2024-04-17,,Employment,36.512,-79.694,36.511,-79.785
2024-04-17,,Employment,36.511,-79.785,36.512,-79.694
2024-04-17,,Employment,36.512,-79.694,36.511,-79.785
2024-04-17,,Employment,36.511,-79.785,36.512,-79.694
2024-04-17,BL,Dialysis,36.369,-79.659,36.331,-79.692
2024-04-17,BL,Dialysis,36.331,-79.692,36.369,-79.659
2024-04-17,,Employment,36.523,-79.745,36.497,-79.795
2024-04-17,,Dialysis,36.35,-79.654,36.331,-79.692
2024-04-17,,Dialysis,36.331,-79.692,36.35,-79.654
2024-04-17,WC,Dialysis,36.491,-79.736,36.493,-79.747
2024-04-17,WC,Dialysis,36.493,-79.747,36.491,-79.736
2024-04-17,,Employment,36.505,-79.679,36.507,-79.743
2024-04-17,,Employment,36.507,-79.743,36.505,-79.679
2024-04-17,,Medical,36.453,-79.861,36.492,-79.738
2024-04-17,,Medical,36.492,-79.738,36.453,-79.861
2024-04-17,,Employment,36.346,-79.667,36.461,-79.925
2024-04-17,,Employment,36.461,-79.925,36.346,-79.667
2024-04-17,,Employment,36.49,-79.909,36.362,-79.905
2024-04-17,,Medical,36.511,-79.762,36.36,-79.665
2024-04-17,,Medical,36.36,-79.665,36.511,-79.762
2024-04-17,,Medical,36.358,-79.753,36.509,-79.74
2024-04-17,,Medical,36.509,-79.74,36.358,-79.753
2024-04-17,WK,Other,36.371,-79.666,36.392,-79.751
2024-04-17,WK,Other,36.392,-79.751,36.371,-79.666
2024-04-17,,Education,36.471,-79.834,36.388,-79.756
2024-04-17,,Education,36.388,-79.756,36.471,-79.834
2024-04-17,BL,Dialysis,36.343,-79.662,36.493,-79.747
2024-04-17,BL,Dialysis,36.493,-79.747,36.343,-79.662
2024-04-17,,Dialysis,36.37,-79.859,36.331,-79.692
2024-04-17,,Dialysis,36.331,-79.692,36.37,-79.859
2024-04-17,WC,Dialysis,36.493,-79.747,36.536,-79.805
2024-04-17,WC,Dialysis,36.536,-79.805,36.493,-79.747
2024-04-17,,Dialysis,36.454,-79.901,36.324,-79.641
2024-04-17,,Dialysis,36.324,-79.641,36.454,-79.901
2024-04-17,WK,Dialysis,36.334,-79.661,36.331,-79.692
2024-04-17,WK,Dialysis,36.331,-79.692,36.334,-79.661
2024-04-17,WK,Dialysis,36.504,-79.632,36.493,-79.747
2024-04-17,WK,Dialysis,36.493,-79.747,36.504,-79.632
2024-04-17,,Dialysis,36.352,-79.689,36.331,-79.692
2024-04-17,,Dialysis,36.331,-79.692,36.352,-79.689
2024-04-17,WC,Dialysis,36.341,-79.765,36.324,-79.641
2024-04-17,WC,Dialysis,36.324,-79.641,36.341,-79.765
2024-04-17,WK,Dialysis,36.48,-79.659,36.493,-79.747
2024-04-17,WK,Dialysis,36.493,-79.747,36.48,-79.659
2024-04-17,WC,Dialysis,36.443,-79.986,36.493,-79.747
2024-04-17,WC,Dialysis,36.493,-79.747,36.443,-79.986
2024-04-17,,Medical,36.354,-79.666,36.352,-79.681
2024-04-17,,LEAF Center,36.33,-79.664,36.363,-79.67
2024-04-17,,LEAF Center,36.363,-79.67,36.33,-79.664
2024-04-17,,Community Support CSP,36.252,-79.66,36.389,-79.742
2024-04-17,,Community Support CSP,36.389,-79.742,36.252,-79.66
2024-04-17,,Medical,36.428,-79.673,36.348,-79.668
2024-04-17,,Medical,36.348,-79.668,36.428,-79.673
2024-04-17,,Medical,36.499,-79.777,36.339,-79.659
2024-04-17,,Medical,36.339,-79.659,36.499,-79.777
2024-04-17,,Medical,36.49,-79.774,36.492,-79.735
2024-04-17,,Medical,36.492,-79.735,36.49,-79.774
2024-04-17,,Medical,36.508,-79.778,36.355,-79.666
2024-04-17,,Medical,36.355,-79.666,36.508,-79.778
2024-04-17,,Medical,36.404,-79.969,36.353,-79.667
2024-04-17,,Medical,36.353,-79.667,36.404,-79.969
2024-04-17,,Community Support CSP,36.352,-79.655,36.389,-79.742
2024-04-17,,Community Support CSP,36.389,-79.742,36.352,-79.655
2024-04-17,,Community Support CSP,36.328,-79.664,36.389,-79.742
2024-04-17,,Community Support CSP,36.389,-79.742,36.328,-79.664
2024-04-17,,Community Support CSP,36.417,-79.805,36.389,-79.742
2024-04-17,,Community Support CSP,36.389,-79.742,36.417,-79.805
2024-04-17,,Medical,36.352,-79.681,36.354,-79.666
2024-04-17,WC,Dialysis,36.326,-79.666,36.331,-79.692
2024-04-17,WC,Dialysis,36.331,-79.692,36.326,-79.666
2024-04-17,,Medical,36.511,-79.762,36.353,-79.667
2024-04-17,,Medical,36.353,-79.667,36.511,-79.762
2024-04-17,NL,Dialysis,36.488,-79.783,36.324,-79.641
2024-04-17,NL,Dialysis,36.324,-79.641,36.488,-79.783
2024-04-17,,Community Support CSP,36.325,-79.661,36.389,-79.742
2024-04-17,,Community Support CSP,36.389,-79.742,36.325,-79.661
2024-04-17,,LEAF Center,36.346,-79.667,36.363,-79.67
2024-04-17,,LEAF Center,36.363,-79.67,36.346,-79.667
2024-04-17,,Community Support CSP,36.328,-79.664,36.389,-79.742
2024-04-17,,Community Support CSP,36.389,-79.742,36.328,-79.664
2024-04-17,,Medical,36.361,-79.56,36.353,-79.667
2024-04-17,,Medical,36.353,-79.667,36.361,-79.56
2024-04-17,WC,Dialysis,36.426,-79.906,36.324,-79.641
2024-04-17,WC,Dialysis,36.324,-79.641,36.426,-79.906
2024-04-17,,Medical,36.447,-79.772,36.36,-79.665
2024-04-17,,Medical,36.36,-79.666,36.353,-79.666
2024-04-17,,Medical,36.353,-79.666,36.36,-79.666
2024-04-17,,Medical,36.356,-79.606,36.35,-79.665
2024-04-17,,Medical,36.35,-79.665,36.356,-79.606
2024-04-17,,Dialysis,36.358,-79.674,36.324,-79.641
2024-04-17,,Medical,36.47,-79.907,36.491,-79.746
2024-04-17,,Medical,36.491,-79.746,36.47,-79.907
2024-04-17,,LEAF Center,36.284,-79.552,36.363,-79.67
2024-04-17,,LEAF Center,36.363,-79.67,36.284,-79.552
2024-04-17,WC,Medical,36.328,-79.664,36.339,-79.658
2024-04-17,WC,Medical,36.339,-79.658,36.328,-79.664
2024-04-17,WC,Dialysis,36.36,-79.659,36.324,-79.641
2024-04-17,WC,Dialysis,36.324,-79.641,36.36,-79.659
2024-04-17,,Dialysis,36.36,-79.662,36.324,-79.641
2024-04-17,,Dialysis,36.324,-79.641,36.36,-79.662
2024-04-17,,Dialysis,36.493,-79.782,36.493,-79.747
2024-04-17,,Dialysis,36.493,-79.747,36.493,-79.782
2024-04-17,,Community Support CSP,36.403,-79.658,36.389,-79.742
2024-04-17,,Community Support CSP,36.389,-79.742,36.403,-79.658
2024-04-17,,Dialysis,36.35,-79.69,36.324,-79.641
2024-04-17,,Dialysis,36.324,-79.641,36.35,-79.69
2024-04-17,WC,Dialysis,36.334,-79.628,36.331,-79.692
2024-04-17,WC,Dialysis,36.331,-79.692,36.334,-79.628
2024-04-17,,Medical,36.407,-79.945,36.492,-79.735
2024-04-17,,Medical,36.492,-79.735,36.407,-79.945
2024-04-17,,Dialysis,36.276,-79.602,36.324,-79.641
2024-04-17,,Dialysis,36.324,-79.641,36.276,-79.602
2024-04-17,,Dialysis,36.327,-79.676,36.324,-79.641
2024-04-17,,Dialysis,36.324,-79.641,36.327,-79.676
2024-04-17,,Medical,36.505,-79.676,36.36,-79.665
2024-04-17,,Medical,36.36,-79.665,36.505,-79.676
2024-04-17,,Dialysis,36.492,-79.766,36.493,-79.747
2024-04-17,,Dialysis,36.493,-79.747,36.492,-79.766
2024-04-17,,LEAF Center,36.35,-79.69,36.363,-79.67
2024-04-17,,LEAF Center,36.363,-79.67,36.35,-79.69
2024-04-17,WC,Dialysis,36.26,-79.633,36.331,-79.692
2024-04-17,WC,Dialysis,36.331,-79.692,36.26,-79.633
2024-04-17,,Medical,36.355,-79.898,36.409,-79.975
2024-04-17,,Medical,36.409,-79.975,36.355,-79.898
2024-04-17,,Dialysis,36.501,-79.763,36.493,-79.747
2024-04-17,,Dialysis,36.493,-79.747,36.501,-79.763
2024-04-17,,LEAF Center,36.517,-79.697,36.363,-79.67
2024-04-17,,LEAF Center,36.363,-79.67,36.517,-79.697
2024-04-17,WK,Dialysis,36.372,-79.658,36.331,-79.692
2024-04-17,WK,Dialysis,36.331,-79.692,36.372,-79.658
2024-04-17,,UMAR,36.328,-79.664,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.328,-79.664
2024-04-17,,UMAR,36.497,-79.779,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.497,-79.779
2024-04-17,,UMAR,36.522,-79.693,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.522,-79.693
2024-04-17,,Employment,36.466,-79.883,36.359,-79.664
2024-04-17,,Employment,36.359,-79.664,36.466,-79.883
2024-04-17,,UMAR,36.395,-79.675,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.395,-79.675
2024-04-17,,UMAR,36.446,-79.931,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.459,-79.907
2024-04-17,,UMAR,36.505,-79.706,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.505,-79.706
2024-04-17,,UMAR,36.37,-79.662,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.37,-79.662
2024-04-17,,UMAR,36.488,-79.756,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.488,-79.756
2024-04-17,,UMAR,36.418,-79.761,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.418,-79.761
2024-04-17,,UMAR,36.498,-79.782,36.359,-79.664
2024-04-17,,UMAR,36.359,-79.664,36.498,-79.782
2024-04-17,,LEAF Center,36.455,-79.733,36.363,-79.67
2024-04-17,,LEAF Center,36.363,-79.67,36.455,-79.733
2024-04-17,,LEAF Center,36.5,-79.785,36.363,-79.67
2024-04-17,,LEAF Center,36.363,-79.67,36.5,-79.785
2024-04-17,,Medical,36.36,-79.724,36.348,-79.668
2024-04-17,,Medical,36.348,-79.668,36.36,-79.724
2024-04-17,WK,Medical,36.358,-79.686,36.529,-79.57
2024-04-17,WK,Medical,36.512,-79.702,36.492,-79.755
2024-04-17,WK,Medical,36.492,-79.755,36.512,-79.702
2024-04-17,,Medical,36.376,-79.81,36.353,-79.667
2024-04-17,,Medical,36.353,-79.667,36.376,-79.81
2024-04-17,,Medical,36.492,-79.636,36.509,-79.74
2024-04-17,,Medical,36.509,-79.74,36.492,-79.636
2024-04-18,,Employment,36.512,-79.694,36.511,-79.785
2024-04-18,,Employment,36.512,-79.694,36.511,-79.785
2024-04-18,,Employment,36.523,-79.745,36.497,-79.795
2024-04-18,WK,Medical,36.511,-79.762,36.492,-79.755
2024-04-18,WK,Medical,36.492,-79.755,36.511,-79.762
2024-04-18,WK,Medical,36.334,-79.661,36.353,-79.666
2024-04-18,WK,Medical,36.353,-79.666,36.334,-79.661
2024-04-18,,Medical,36.352,-79.689,36.353,-79.667
2024-04-18,,Medical,36.353,-79.667,36.352,-79.689
2024-04-18,,Employment,36.461,-79.925,36.346,-79.667
2024-04-18,,Employment,36.346,-79.667,36.461,-79.925
2024-04-18,,Employment,36.49,-79.909,36.362,-79.905
2024-04-18,,Employment,36.362,-79.905,36.49,-79.909
2024-04-18,WC,Medical,36.409,-79.972,36.491,-79.746
2024-04-18,WC,Medical,36.491,-79.746,36.409,-79.972
2024-04-18,,Other,36.492,-79.75,36.386,-79.748
2024-04-18,,Other,36.386,-79.748,36.492,-79.75
2024-04-18,WK,Other,36.459,-79.897,36.386,-79.748
2024-04-18,WK,Other,36.386,-79.748,36.459,-79.897
2024-04-18,WK,Medical,36.374,-79.664,36.496,-79.74
2024-04-18,WK,Medical,36.496,-79.74,36.374,-79.664
2024-04-18,,Medical,36.358,-79.753,36.509,-79.74
2024-04-18,,Medical,36.509,-79.74,36.358,-79.753
2024-04-18,,Other,36.318,-79.92,36.386,-79.748
2024-04-18,,Other,36.386,-79.748,36.318,-79.92
2024-04-18,,Other,36.519,-79.687,36.386,-79.748
2024-04-18,,Other,36.386,-79.748,36.519,-79.687
2024-04-18,,Other,36.492,-79.73,36.329,-79.684
2024-04-18,,Other,36.329,-79.684,36.492,-79.73
2024-04-18,,Medical,36.494,-79.769,36.35,-79.665
2024-04-18,,Medical,36.35,-79.665,36.494,-79.769
2024-04-18,,Dialysis,36.359,-79.68,36.331,-79.692
2024-04-18,,Dialysis,36.331,-79.692,36.359,-79.68
2024-04-18,,Dialysis,36.497,-79.766,36.324,-79.641
2024-04-18,,Dialysis,36.324,-79.641,36.497,-79.766
2024-04-18,,Dialysis,36.489,-79.783,36.493,-79.747
2024-04-18,,Dialysis,36.493,-79.747,36.489,-79.783
2024-04-18,,Dialysis,36.398,-79.742,36.331,-79.692
2024-04-18,,Dialysis,36.331,-79.692,36.398,-79.742
2024-04-18,WK,Dialysis,36.465,-79.898,36.493,-79.747
2024-04-18,WK,Dialysis,36.493,-79.747,36.465,-79.898
2024-04-18,,LEAF Center,36.33,-79.664,36.363,-79.67
2024-04-18,,LEAF Center,36.363,-79.67,36.33,-79.664
2024-04-18,,Community Support CSP,36.352,-79.655,36.389,-79.742
2024-04-18,,Community Support CSP,36.389,-79.742,36.352,-79.655
2024-04-18,,Community Support CSP,36.417,-79.805,36.389,-79.742
2024-04-18,,Community Support CSP,36.389,-79.742,36.417,-79.805
2024-04-18,,Medical,36.525,-79.738,36.353,-79.667
2024-04-18,,Medical,36.353,-79.667,36.525,-79.738
2024-04-18,,LEAF Center,36.363,-79.67,36.377,-80.007
2024-04-18,,Community Support CSP,36.325,-79.661,36.389,-79.742
2024-04-18,,Community Support CSP,36.389,-79.742,36.325,-79.661
2024-04-18,,Medical,36.53,-79.749,36.496,-79.739
2024-04-18,,Medical,36.496,-79.739,36.53,-79.749
2024-04-18,NL,Medical,36.525,-79.738,36.509,-79.74
2024-04-18,NL,Medical,36.509,-79.74,36.525,-79.738
2024-04-18,,Dialysis,36.403,-79.97,36.324,-79.641
2024-04-18,,Dialysis,36.324,-79.641,36.403,-79.97
2024-04-18,CA,Medical,36.418,-79.982,36.35,-79.665
2024-04-18,CA,Medical,36.35,-79.665,36.418,-79.982
2024-04-18,,Medical,36.343,-79.6,36.34,-79.684
2024-04-18,,Medical,36.34,-79.684,36.343,-79.6
2024-04-18,,LEAF Center,36.284,-79.552,36.363,-79.67
2024-04-18,,LEAF Center,36.363,-79.67,36.284,-79.552
2024-04-18,,Medical,36.328,-79.664,36.495,-79.742
2024-04-18,,Medical,36.495,-79.742,36.328,-79.664
2024-04-18,,Dialysis,36.362,-79.678,36.324,-79.641
2024-04-18,,Dialysis,36.324,-79.641,36.362,-79.678
2024-04-18,,Medical,36.328,-79.664,36.353,-79.667
2024-04-18,,Medical,36.353,-79.667,36.328,-79.664
2024-04-18,WC,Dialysis,36.352,-79.689,36.331,-79.692
2024-04-18,WC,Dialysis,36.331,-79.692,36.352,-79.689
2024-04-18,,Medical,36.511,-79.762,36.492,-79.755
2024-04-18,,Medical,36.492,-79.755,36.511,-79.762
2024-04-18,WC,Dialysis,36.352,-79.657,36.324,-79.641
2024-04-18,WC,Dialysis,36.324,-79.641,36.352,-79.657
2024-04-18,,Dialysis,36.353,-79.656,36.324,-79.641
2024-04-18,,Dialysis,36.324,-79.641,36.353,-79.656
2024-04-18,,Dialysis,36.405,-79.828,36.324,-79.641
2024-04-18,,Dialysis,36.324,-79.641,36.405,-79.828
2024-04-18,WK,Dialysis,36.316,-79.95,36.324,-79.641
2024-04-18,WK,Dialysis,36.324,-79.641,36.316,-79.95
2024-04-18,,Medical,36.356,-79.606,36.35,-79.665
2024-04-18,,Medical,36.35,-79.665,36.356,-79.606
2024-04-18,,Medical,36.424,-79.685,36.353,-79.667
2024-04-18,,Medical,36.353,-79.667,36.424,-79.685
2024-04-18,,Dialysis,42.342,-71.05,36.324,-79.641
2024-04-18,,Dialysis,36.324,-79.641,42.342,-71.05
2024-04-18,,LEAF Center,36.35,-79.69,36.363,-79.67
2024-04-18,,LEAF Center,36.363,-79.67,36.35,-79.69
2024-04-18,,Dialysis,36.334,-79.661,36.324,-79.641
2024-04-18,,Dialysis,36.324,-79.641,36.334,-79.661
2024-04-18,CA,Medical,36.516,-79.702,36.495,-79.742
2024-04-18,NL,Medical,36.509,-79.74,36.525,-79.738
2024-04-18,,UMAR,36.328,-79.664,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.328,-79.664
2024-04-18,,UMAR,36.497,-79.779,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.497,-79.779
2024-04-18,,UMAR,36.522,-79.693,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.522,-79.693
2024-04-18,,Employment,36.466,-79.883,36.359,-79.664
2024-04-18,,Employment,36.359,-79.664,36.466,-79.883
2024-04-18,,UMAR,36.395,-79.675,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.395,-79.675
2024-04-18,,UMAR,36.446,-79.931,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.459,-79.907
2024-04-18,,UMAR,36.505,-79.706,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.505,-79.706
2024-04-18,,UMAR,36.37,-79.662,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.37,-79.662
2024-04-18,,UMAR,36.418,-79.761,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.418,-79.761
2024-04-18,,UMAR,36.498,-79.782,36.359,-79.664
2024-04-18,,UMAR,36.359,-79.664,36.498,-79.782
2024-04-18,,LEAF Center,36.455,-79.733,36.363,-79.67
2024-04-18,,LEAF Center,36.363,-79.67,36.455,-79.733
2024-04-18,,LEAF Center,36.402,-80.01,36.363,-79.67
2024-04-18,,LEAF Center,36.363,-79.67,36.402,-80.01
2024-04-18,,Other,36.473,-79.911,36.392,-79.751
2024-04-18,,Other,36.392,-79.751,36.473,-79.911
2024-04-18,,Medical,36.387,-79.802,36.36,-79.666
2024-04-18,,Medical,36.36,-79.666,36.387,-79.802
2024-04-18,,Medical,36.401,-79.976,36.388,-79.966
2024-04-18,,Medical,36.388,-79.966,36.401,-79.976
2024-04-18,WK,Other,36.512,-79.702,36.494,-79.736
2024-04-18,WK,Other,36.494,-79.736,36.512,-79.702
2024-04-18,,Medical,36.369,-79.659,36.358,-79.686
2024-04-18,,LEAF Center,36.318,-79.697,36.363,-79.67
2024-04-18,,LEAF Center,36.363,-79.67,36.318,-79.697
2024-04-19,,Employment,36.512,-79.694,36.511,-79.785
2024-04-19,,Employment,36.512,-79.694,36.511,-79.785
2024-04-19,BL,Dialysis,36.369,-79.659,36.331,-79.692
2024-04-19,BL,Dialysis,36.331,-79.692,36.369,-79.659
2024-04-19,,Employment,36.523,-79.745,36.497,-79.795
2024-04-19,,Dialysis,36.35,-79.654,36.331,-79.692
2024-04-19,,Dialysis,36.331,-79.692,36.35,-79.654
2024-04-19,,Other,36.407,-79.945,36.391,-79.968
2024-04-19,,Other,36.391,-79.968,36.407,-79.945
2024-04-19,WC,Dialysis,36.491,-79.736,36.493,-79.747
2024-04-19,WC,Dialysis,36.493,-79.747,36.491,-79.736
2024-04-19,,Other,36.527,-79.736,36.511,-79.714
2024-04-19,,Other,36.511,-79.714,36.527,-79.736
2024-04-19,,Employment,36.346,-79.667,36.461,-79.925
2024-04-19,,Employment,36.461,-79.925,36.346,-79.667
2024-04-19,,Employment,36.49,-79.909,36.362,-79.905
2024-04-19,,Employment,36.362,-79.905,36.49,-79.909
2024-04-19,,Medical,36.387,-79.997,36.489,-79.74
2024-04-19,,Medical,36.489,-79.74,36.387,-79.997
2024-04-19,,Other,36.27,-79.791,36.388,-79.669
2024-04-19,,Other,36.388,-79.669,36.27,-79.791
2024-04-19,,Medical,36.338,-79.548,36.485,-79.739
2024-04-19,,Medical,36.485,-79.739,36.338,-79.548
2024-04-19,,Medical,36.418,-79.659,36.496,-79.74
2024-04-19,,Medical,36.496,-79.74,36.418,-79.659
2024-04-19,,Medical,36.334,-79.665,36.388,-79.751
2024-04-19,,Medical,36.388,-79.751,36.334,-79.665
2024-04-19,BL,Dialysis,36.343,-79.662,36.493,-79.747
2024-04-19,BL,Dialysis,36.493,-79.747,36.343,-79.662
2024-04-19,,Dialysis,36.37,-79.859,36.331,-79.692
2024-04-19,,Dialysis,36.331,-79.692,36.37,-79.859
2024-04-19,WC,Dialysis,36.493,-79.747,36.536,-79.805
2024-04-19,WC,Dialysis,36.536,-79.805,36.493,-79.747
2024-04-19,,Dialysis,36.454,-79.901,36.324,-79.641
2024-04-19,,Dialysis,36.324,-79.641,36.454,-79.901
2024-04-19,WK,Dialysis,36.334,-79.661,36.331,-79.692
2024-04-19,WK,Dialysis,36.331,-79.692,36.334,-79.661
2024-04-19,WK,Dialysis,36.504,-79.632,36.493,-79.747
2024-04-19,WK,Dialysis,36.493,-79.747,36.504,-79.632
2024-04-19,,Dialysis,36.352,-79.689,36.331,-79.692
2024-04-19,,Dialysis,36.331,-79.692,36.352,-79.689
2024-04-19,WC,Dialysis,36.341,-79.765,36.324,-79.641
2024-04-19,WC,Dialysis,36.324,-79.641,36.341,-79.765
2024-04-19,WK,Dialysis,36.48,-79.659,36.493,-79.747
2024-04-19,WK,Dialysis,36.493,-79.747,36.48,-79.659
2024-04-19,WC,Dialysis,36.443,-79.986,36.493,-79.747
2024-04-19,WC,Dialysis,36.493,-79.747,36.443,-79.986
2024-04-19,,LEAF Center,36.33,-79.664,36.363,-79.67
2024-04-19,,LEAF Center,36.363,-79.67,36.33,-79.664
2024-04-19,,Medical,36.516,-79.692,36.496,-79.743
2024-04-19,,Medical,36.496,-79.743,36.485,-79.739
2024-04-19,,Medical,36.485,-79.739,36.516,-79.692
2024-04-19,,Medical,36.458,-79.593,36.353,-79.666
2024-04-19,,Medical,36.353,-79.666,36.458,-79.593
2024-04-19,,Community Support CSP,36.352,-79.655,36.389,-79.742
2024-04-19,,Community Support CSP,36.389,-79.742,36.352,-79.655
2024-04-19,,Community Support CSP,36.328,-79.664,36.389,-79.742
2024-04-19,,Community Support CSP,36.389,-79.742,36.328,-79.664
2024-04-19,,Community Support CSP,36.417,-79.805,36.389,-79.742
2024-04-19,,Community Support CSP,36.389,-79.742,36.417,-79.805
2024-04-19,,Medical,36.496,-79.769,36.353,-79.667
2024-04-19,,Medical,36.353,-79.667,36.496,-79.769
2024-04-19,WK,Medical,36.485,-79.735,36.35,-79.665
2024-04-19,WK,Medical,36.35,-79.665,36.485,-79.735
2024-04-19,,Medical,36.417,-79.659,36.355,-79.666
2024-04-19,,Medical,36.355,-79.666,36.417,-79.659
2024-04-19,,Medical,36.417,-79.659,36.355,-79.666
2024-04-19,,Medical,36.355,-79.666,36.417,-79.659
2024-04-19,,Medical,36.388,-79.751,36.351,-79.695
2024-04-19,WC,Dialysis,36.326,-79.666,36.331,-79.692
2024-04-19,WC,Dialysis,36.331,-79.692,36.326,-79.666
2024-04-19,,LEAF Center,36.363,-79.67,36.377,-80.007
2024-04-19,NL,Dialysis,36.488,-79.783,36.324,-79.641
2024-04-19,NL,Dialysis,36.324,-79.641,36.488,-79.783
2024-04-19,,Community Support CSP,36.325,-79.661,36.389,-79.742
2024-04-19,,Community Support CSP,36.389,-79.742,36.325,-79.661
2024-04-19,,Community Support CSP,36.328,-79.664,36.389,-79.742
2024-04-19,,Community Support CSP,36.389,-79.742,36.328,-79.664
2024-04-19,WC,Dialysis,36.426,-79.906,36.324,-79.641
2024-04-19,WC,Dialysis,36.324,-79.641,36.426,-79.906
2024-04-19,,Medical,36.331,-79.571,36.388,-79.751
2024-04-19,,Medical,36.388,-79.751,36.331,-79.571
2024-04-19,,Dialysis,36.358,-79.674,36.324,-79.641
2024-04-19,WC,Medical,36.521,-79.742,36.476,-79.737
2024-04-19,WC,Medical,36.476,-79.737,36.521,-79.742
2024-04-19,,LEAF Center,36.284,-79.552,36.363,-79.67
2024-04-19,,LEAF Center,36.363,-79.67,36.284,-79.552
2024-04-19,WC,Dialysis,36.36,-79.659,36.324,-79.641
2024-04-19,WC,Dialysis,36.324,-79.641,36.36,-79.659
2024-04-19,,Dialysis,36.36,-79.662,36.324,-79.641
2024-04-19,,Dialysis,36.324,-79.641,36.36,-79.662
2024-04-19,,Dialysis,36.493,-79.782,36.493,-79.747
2024-04-19,,Dialysis,36.493,-79.747,36.493,-79.782
2024-04-19,,Community Support CSP,36.403,-79.658,36.389,-79.742
2024-04-19,,Community Support CSP,36.389,-79.742,36.403,-79.658
2024-04-19,,LEAF Center,36.363,-79.67,36.517,-79.675
2024-04-19,,Dialysis,36.35,-79.69,36.324,-79.641
2024-04-19,,Dialysis,36.324,-79.641,36.35,-79.69
2024-04-19,WC,Dialysis,36.334,-79.628,36.331,-79.692
2024-04-19,WC,Dialysis,36.331,-79.692,36.334,-79.628
2024-04-19,WK,Dialysis,36.316,-79.95,36.324,-79.641
2024-04-19,WK,Dialysis,36.324,-79.641,36.316,-79.95
2024-04-19,,Dialysis,36.276,-79.602,36.324,-79.641
2024-04-19,,Dialysis,36.324,-79.641,36.276,-79.602
2024-04-19,,Dialysis,36.327,-79.676,36.324,-79.641
2024-04-19,,Dialysis,36.324,-79.641,36.327,-79.676
2024-04-19,WC,Dialysis,36.26,-79.633,36.331,-79.692
2024-04-19,WC,Dialysis,36.331,-79.692,36.26,-79.633
